bin,name,rating,user_ratings_total,lat,lng,distance,cnstrct_yr,height,office_area,retail_area,residential_area,betweeness,ridership_evening,ridership_late_night,ridership_midday,ridership_morning,ridership_night,distance_from_station(ft),idw_aadt_2019,idw_aadt_2020,idw_atvc_2019,idw_atvc_2020
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1025437,Guantanamera,4.4,2707,40.7658904,-73.9838214,19.2398360376659,1925.0,51.36,0,2287,4500,0.0250091092782139,969.8440611971738,85.67877124641689,720.9654827199463,235.2736267546651,483.06935253994936,951.7649327744653,12083.010296793404,11610.06421943524,182.1420670684451,201.13257799097735
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1079104,SAINT RESTAURANT BAR & SPEAKEASY,4.5,655,40.7286979,-73.9872499,0.0,1938.0,71.52,12877,5328,13735,0.0463239775926624,379.4893069399867,69.62869756241957,347.54153766673534,189.58708392347944,263.31463020802977,1140.866980404288,9224.519273615017,9357.208267319722,139.76909468440692,321.2537953516705
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
1006449,Lhasa,4.6,245,40.72938509999999,-73.9843357,0.0,1900.0,41.02,0,1417,4250,0.0087075145850869,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,919.8157113538552,8649.02227668237,8438.989263740677,142.8679016614898,319.46249981178386
