bin,year,idw_atvc
1090338,2018,128.39364839911906
1090338,2019,164.05350400899897
1090338,2020,270.1380852107208
1006164,2018,118.78558826883916
1006164,2019,138.71321857759548
1006164,2020,329.77672384585014
1057331,2018,98.66095751996157
1057331,2019,129.625544031698
1057331,2020,278.7504495060921
1008482,2018,125.52546260093554
1008482,2019,141.4870736290979
1008482,2020,325.73199767945584
1082249,2018,139.2887161200466
1082249,2019,177.24537509698564
1082249,2020,262.3338926693242
1034807,2018,140.02046719485494
1034807,2019,187.42364441400485
1034807,2020,214.19944804452018
1053729,2018,113.1653012120865
1053729,2019,150.9486707628031
1053729,2020,286.338109406634
1088588,2018,149.399419559605
1088588,2019,167.30599066947786
1088588,2020,193.47542008922554
1004770,2018,111.43047255548713
1004770,2019,119.10757051292796
1004770,2020,334.33132722415473
1063029,2018,122.50472328283904
1063029,2019,145.33992123159337
1063029,2020,364.1639450631351
1079045,2018,158.89975616059948
1079045,2019,187.69947292184776
1079045,2020,244.83597491068278
1045847,2018,137.6145217520538
1045847,2019,184.22616090260686
1045847,2020,253.57523740889536
1047037,2018,125.362134491479
1047037,2019,156.55389742318877
1047037,2020,262.66410861625775
1003849,2018,108.68972654948178
1003849,2019,134.3684851427202
1003849,2020,352.97198142238926
1084201,2018,136.1854407265765
1084201,2019,160.21702934226016
1084201,2020,325.9517382367854
1035046,2018,138.8330795034173
1035046,2019,182.87752102926856
1035046,2020,208.9366815347054
1024749,2018,138.11872761284891
1024749,2019,193.90573730495225
1024749,2020,236.8437055731096
1082095,2018,129.90724915611818
1082095,2019,191.1391844912804
1082095,2020,256.6649121395463
1063918,2018,120.44114498004453
1063918,2019,125.57319260161768
1063918,2020,367.2622772891932
1005947,2018,96.72462615988509
1005947,2019,130.26917563174095
1005947,2020,323.9842853127726
1082322,2018,116.37624146853611
1082322,2019,150.6645677937369
1082322,2020,287.65287983527554
1086548,2018,116.44310062859128
1086548,2019,151.51990953147592
1086548,2020,348.93502483273306
1091631,2018,127.4471927281122
1091631,2019,187.2245651607672
1091631,2020,270.529085454723
1057959,2018,109.13245763394532
1057959,2019,147.69243014650388
1057959,2020,284.0572718964967
1003931,2018,110.1751178167045
1003931,2019,141.5600711664482
1003931,2020,348.61976412640934
1013857,2018,134.87185414530066
1013857,2019,149.34736892051205
1013857,2020,288.21421352126947
1014392,2018,139.79181332422965
1014392,2019,176.97137731156616
1014392,2020,262.71420700315076
1008481,2018,125.70161652679879
1008481,2019,141.4695173035183
1008481,2020,325.54132601386175
1035792,2018,142.15851629455923
1035792,2019,187.42819130187107
1035792,2020,205.04501290966851
1089900,2018,112.35610086155489
1089900,2019,148.56445427302978
1089900,2020,290.1869896858459
1004998,2018,108.63286981488748
1004998,2019,128.77641093079038
1004998,2020,343.64507596852974
1044365,2018,157.81393522769895
1044365,2019,203.03061998923064
1044365,2020,243.08883730080677
1002648,2018,116.22628334046493
1002648,2019,151.55950695514537
1002648,2020,350.09134171102903
1041109,2018,148.2199906382889
1041109,2019,174.74127700410463
1041109,2020,204.7530153879935
1008766,2018,116.17151923333354
1008766,2019,130.3986158543405
1008766,2020,312.86947005229877
1087747,2018,144.18695298893954
1087747,2019,196.94299806389301
1087747,2020,239.86430841745357
1035738,2018,141.65699996431374
1035738,2019,188.79405286100445
1035738,2020,218.53906581933134
1026984,2018,156.2922520777648
1026984,2019,184.16151725261375
1026984,2020,251.48231478229275
1087928,2018,100.27160666518195
1087928,2019,141.66842632707193
1087928,2020,281.53418390190524
1058423,2018,103.8773454305879
1058423,2019,141.02261507762938
1058423,2020,284.73170504087676
1060458,2018,105.16240012042586
1060458,2019,153.6296541287533
1060458,2020,266.79140414554143
1014013,2018,133.12905860544146
1014013,2019,155.28124805179735
1014013,2020,284.5651184965133
1005678,2018,110.99630098622211
1005678,2019,139.5237534539652
1005678,2020,341.9162415116829
1018515,2018,130.3327644935398
1018515,2019,182.9939938592189
1018515,2020,266.4495589266917
1062235,2018,93.06482281199636
1062235,2019,145.44726546086775
1062235,2020,296.48919619123524
1041821,2018,134.7614893205527
1041821,2019,139.98493517048755
1041821,2020,241.88419369637603
1076069,2018,122.25321740177452
1076069,2019,142.11840519699837
1076069,2020,316.3900959168317
1077613,2018,109.05035624556818
1077613,2019,128.03385019282547
1077613,2020,338.0360901723514
1085631,2018,214.7290326093813
1085631,2019,223.36408189099615
1085631,2020,281.3171688352051
1003124,2018,112.8800270771992
1003124,2019,143.9030568551417
1003124,2020,347.74635445521915
1080993,2018,157.69602657148192
1080993,2019,181.19297474149573
1080993,2020,255.43330482284145
1020423,2018,126.66600145853991
1020423,2019,152.96622731687486
1020423,2020,309.5355169495197
1076168,2018,120.5180729666593
1076168,2019,192.77187149209283
1076168,2020,268.97401785595656
1014431,2018,139.4634436842515
1014431,2019,180.37801721764305
1014431,2020,260.27863045156937
1064236,2018,124.75690111007715
1064236,2019,157.19840553096452
1064236,2020,313.2316851594511
1006489,2018,129.86566154287794
1006489,2019,154.65665818984706
1006489,2020,315.168459337969
1023753,2018,133.35180196359624
1023753,2019,186.2969749841414
1023753,2020,202.90909508033008
1047930,2018,133.7604399122547
1047930,2019,161.24618156081826
1047930,2020,256.11261750889315
1091005,2018,101.37135996307575
1091005,2019,150.92411990195072
1091005,2020,275.4401130049752
1050372,2018,120.534048262946
1050372,2019,171.52080043988198
1050372,2020,259.0507959616791
1015866,2018,132.34492609283683
1015866,2019,184.88949995246892
1015866,2020,264.58884766048817
1024818,2018,142.87764316280897
1024818,2019,188.3902763227492
1024818,2020,220.67233953680346
1000802,2018,87.44190452807017
1000802,2019,139.61703002694804
1000802,2020,358.9326921556406
1084583,2018,115.30665820276583
1084583,2019,153.06973627279422
1084583,2020,351.81030001556724
1083283,2018,128.4311535123188
1083283,2019,166.02976965242195
1083283,2020,265.0689915369853
1041970,2018,168.2045281818011
1041970,2019,171.28235582397588
1041970,2020,180.14233562696512
1085713,2018,135.1077663664793
1085713,2019,157.17922600025074
1085713,2020,338.6070530242878
1088910,2018,134.73218456079704
1088910,2019,168.32515468781492
1088910,2020,283.7553847131485
1064482,2018,137.61421554008712
1064482,2019,163.80054009655558
1064482,2020,270.1985000833767
1066488,2018,120.54511275964347
1066488,2019,159.1904845895532
1066488,2020,344.6201367515945
1052259,2018,109.89403821583653
1052259,2019,144.12169517825384
1052259,2020,295.8113075602099
1087907,2018,130.56450328867027
1087907,2019,153.0954460937101
1087907,2020,285.6580397146953
1008276,2018,123.00361059207472
1008276,2019,147.10942922639717
1008276,2020,321.423479219121
1027137,2018,155.11474072096726
1027137,2019,181.77325284660085
1027137,2020,264.09781206417773
1058806,2018,104.26572003777149
1058806,2019,149.0225536128808
1058806,2020,281.1380663376149
1018286,2018,125.1797776337389
1018286,2019,176.60891797877167
1018286,2020,275.4326634603356
1059529,2018,101.06816799346647
1059529,2019,139.76819444268665
1059529,2020,284.3109097286429
1077010,2018,126.56078372263126
1077010,2019,165.86699382668587
1077010,2020,301.51321217868195
1008736,2018,114.97227807329547
1008736,2019,144.6731553485503
1008736,2020,315.7245193911639
1090192,2018,99.61137068563818
1090192,2019,154.38407346972434
1090192,2020,353.6463069878065
1044729,2018,149.6846314005338
1044729,2019,190.43700222363813
1044729,2020,244.06548869488617
1032624,2018,118.3228042312614
1032624,2019,159.6859816376339
1032624,2020,251.98223670151552
1060476,2018,103.43877004989209
1060476,2019,152.1229572677197
1060476,2020,272.2725708271967
1086881,2018,140.65739465864218
1086881,2019,181.75892717026287
1086881,2020,243.82897247891154
1040159,2018,145.99464258719445
1040159,2019,196.8601543500762
1040159,2020,253.55064337182358
1016150,2018,132.54810110200577
1016150,2019,146.46068242014448
1016150,2020,294.7084195127474
1058189,2018,108.46098261428165
1058189,2019,150.58504070222517
1058189,2020,279.69647089689477
1046268,2018,135.14001515031015
1046268,2019,187.50625426888877
1046268,2020,259.548662231684
1070732,2018,128.83519526207306
1070732,2019,154.7746067350101
1070732,2020,248.65597856855248
1004067,2018,94.56033623561953
1004067,2019,113.40809110273592
1004067,2020,376.89483578394885
1012565,2018,130.79933755844283
1012565,2019,152.37609926794278
1012565,2020,285.23158876933127
1041503,2018,148.22270454538955
1041503,2019,164.47049018786876
1041503,2020,235.87648186587322
1005020,2018,111.08539240127529
1005020,2019,127.70911188477241
1005020,2020,338.3191483680728
1020561,2018,126.60189768669802
1020561,2019,176.42146315726313
1020561,2020,296.7747495968573
1086291,2018,122.49155805784885
1086291,2019,161.4931125015236
1086291,2020,337.09971965432834
1051448,2018,123.050590342879
1051448,2019,151.467216352791
1051448,2020,269.12358390662985
1058396,2018,103.20183122880705
1058396,2019,140.86078357342302
1058396,2020,284.16992078563163
1014990,2018,132.53195038556476
1014990,2019,162.36769786785817
1014990,2020,279.08047878015054
1023750,2018,129.6579857923015
1023750,2019,181.22815883925358
1023750,2020,192.84651933304525
1086370,2018,130.42984050589124
1086370,2019,141.50720666801905
1086370,2020,351.8821993348874
1084476,2018,92.08866278911435
1084476,2019,120.7581208969445
1084476,2020,282.49078565363254
1014492,2018,141.2379131665177
1014492,2019,181.65046469223066
1014492,2020,255.36608964617912
1014744,2018,134.1318838893384
1014744,2019,156.2664435044309
1014744,2020,286.0832977898743
1081215,2018,133.90166650008086
1081215,2019,163.9790929062328
1081215,2020,246.63587173207384
1015397,2018,132.04645477924507
1015397,2019,134.31609455606764
1015397,2020,294.15775204579836
1005634,2018,109.01002549576201
1005634,2019,139.6516579091446
1005634,2020,346.69635242744573
1008958,2018,138.96459762122882
1008958,2019,137.29459881518616
1008958,2020,313.57058738191625
1083720,2018,138.91632374142674
1083720,2019,187.6173228929544
1083720,2020,211.86844397996032
1089807,2018,130.13347467192227
1089807,2019,155.6357878891574
1089807,2020,286.24604274614774
1088292,2018,108.25513443708576
1088292,2019,162.8486756926529
1088292,2020,350.89533016922564
1014295,2018,137.40466197842957
1014295,2019,169.45523239647227
1014295,2020,270.52701794359103
1061352,2018,88.73429829652503
1061352,2019,143.35136906675987
1061352,2020,283.7590351710485
1036529,2018,148.4570196464955
1036529,2019,190.0535768129291
1036529,2020,215.14838052538613
1088090,2018,125.05541030121266
1088090,2019,161.59659938091104
1088090,2020,285.86393423904286
1011061,2018,128.08203341815693
1011061,2019,141.22842396731792
1011061,2020,297.53241648191704
1015879,2018,132.24975827604442
1015879,2019,182.50205522412966
1015879,2020,262.67887906138645
1079264,2018,117.54043894390546
1079264,2019,148.02354874708377
1079264,2020,365.06787752938476
1024665,2018,143.562931989393
1024665,2019,168.20601596203394
1024665,2020,249.11182242280358
1008271,2018,122.94008964664421
1008271,2019,146.33992005757793
1008271,2020,320.8621085342112
1002989,2018,94.7432042248005
1002989,2019,156.97238283537936
1002989,2020,338.74826099045873
1020387,2018,131.1380923376782
1020387,2019,147.9552926874043
1020387,2020,309.5398868026523
1087990,2018,101.60423245386544
1087990,2019,151.94722015185485
1087990,2020,276.1215943331717
1064399,2018,129.68044075794296
1064399,2019,144.06025161836172
1064399,2020,343.775362464692
1020509,2018,127.99381312675794
1020509,2019,160.12638014985012
1020509,2020,300.78516676604596
1080494,2018,139.5390346450561
1080494,2019,177.9108034394297
1080494,2020,261.3862968704197
1048656,2018,128.9563773438243
1048656,2019,165.74077554800604
1048656,2020,255.6903456440204
1006542,2018,117.41213741329192
1006542,2019,139.9891856468976
1006542,2020,332.1819549138934
1087369,2018,125.80567684093707
1087369,2019,154.11660594841248
1087369,2020,277.52847010772194
1077788,2018,119.57258622742683
1077788,2019,114.97769891830237
1077788,2020,319.69098095703765
1014481,2018,140.0281222214456
1014481,2019,181.81153024816595
1014481,2020,255.41260868969317
1059640,2018,88.98602641948106
1059640,2019,145.82417863943854
1059640,2020,284.68178770676263
1000818,2018,100.87224776793272
1000818,2019,146.38272372220263
1000818,2020,363.45149416779543
1022611,2018,144.66907006437035
1022611,2019,186.86682646365438
1022611,2020,244.53343980809825
1030339,2018,138.0160425020667
1030339,2019,181.15127880404268
1030339,2020,243.6961512329644
1082732,2018,121.94314548826588
1082732,2019,205.8703405732305
1082732,2020,283.9776853152236
1077839,2018,121.0427200597401
1077839,2019,143.93405388511596
1077839,2020,318.0605147862895
1034496,2018,145.32073178602525
1034496,2019,195.227420541381
1034496,2020,234.49962816441098
1079661,2018,94.34859046939859
1079661,2019,112.59664674595874
1079661,2020,359.1753766470383
1018123,2018,130.60189454967073
1018123,2019,171.2526305943238
1018123,2020,281.31319291775606
1008643,2018,121.34349336935608
1008643,2019,144.2399138536671
1008643,2020,318.4453186013677
1015745,2018,134.98648111981285
1015745,2019,168.33985099385964
1015745,2020,273.21457613801
1022557,2018,125.03565122960076
1022557,2019,238.4134186538016
1022557,2020,295.9615395314449
1038589,2018,148.44878323626762
1038589,2019,195.1332355927232
1038589,2020,235.6410113599254
1008765,2018,116.52287739618187
1008765,2019,131.51194093763166
1008765,2020,312.9812143045996
1087207,2018,120.1484496365489
1087207,2019,141.0609038874558
1087207,2020,331.0043738571183
1048394,2018,139.1461561468625
1048394,2019,156.67342301676152
1048394,2020,266.45016083535944
1063865,2018,134.04561982686232
1063865,2019,153.23517887178622
1063865,2020,353.7837227534603
1051287,2018,128.0238811732095
1051287,2019,167.2226346509218
1051287,2020,264.7821280912702
1031249,2018,111.77588945123826
1031249,2019,159.6532691937354
1031249,2020,251.89535958004154
1048874,2018,130.90386285087845
1048874,2019,160.8547426454948
1048874,2020,262.23034674746253
1048650,2018,129.69188911065982
1048650,2019,164.99100628901485
1048650,2020,255.0406020753982
1005422,2018,104.47847810222908
1005422,2019,105.04268262837857
1005422,2020,342.44093382564535
1057949,2018,110.28297469282981
1057949,2019,148.12239150707862
1057949,2020,284.97029117029354
1014285,2018,137.04034655873096
1014285,2019,169.15348012513718
1014285,2020,271.0811451601215
1007075,2018,121.45800325346507
1007075,2019,157.2454933163621
1007075,2020,333.565649015797
1079160,2018,126.65677922187511
1079160,2019,163.2132474001121
1079160,2020,351.78991708550745
1002720,2018,118.01687959389615
1002720,2019,159.05432707366805
1002720,2020,340.41803598651734
1087267,2018,170.17984462298625
1087267,2019,196.1626170550706
1087267,2020,190.9822863520288
1053074,2018,122.64982834209376
1053074,2019,158.44285246090362
1053074,2020,305.6649091731199
1052580,2018,117.73644862114779
1052580,2019,151.3612852380946
1052580,2020,301.62428238782746
1083906,2018,156.03313242749485
1083906,2019,205.46694658052863
1083906,2020,258.32146043929475
1014288,2018,135.86610803140906
1014288,2019,168.3527385811096
1014288,2020,271.3536409776889
1006244,2018,118.45038748662137
1006244,2019,135.28868257733424
1006244,2020,329.0414698498414
1011864,2018,123.33795274595634
1011864,2019,159.021478746069
1011864,2020,303.1452001657908
1036923,2018,155.0385529560839
1036923,2019,191.82982739898142
1036923,2020,209.6356205512797
1078110,2018,124.33996910018556
1078110,2019,145.78345290249658
1078110,2020,302.62292713469753
1089878,2018,110.4650011950327
1089878,2019,142.28714606310646
1089878,2020,275.2763379237317
1051393,2018,101.99539994982167
1051393,2019,119.11684581842206
1051393,2020,282.008127313704
1059799,2018,93.67770074712328
1059799,2019,147.61101277792312
1059799,2020,285.21222177802315
1028649,2018,123.82211509064122
1028649,2019,179.6645269370712
1028649,2020,235.4615155877734
1075616,2018,128.23375446537827
1075616,2019,158.92592996475582
1075616,2020,290.63467049928835
1079653,2018,112.57836867865544
1079653,2019,143.73091218563147
1079653,2020,351.18269690882533
1082733,2018,121.21656991639237
1082733,2019,193.74669099530675
1082733,2020,283.68960205736494
1009954,2018,114.93766572775831
1009954,2019,144.09992044848454
1009954,2020,311.07604867613804
1076162,2018,125.17616905978934
1076162,2019,204.45408584664452
1076162,2020,261.4992205589369
1007621,2018,123.92652741254525
1007621,2019,147.88693585736792
1007621,2020,331.5080682924746
1003003,2018,111.69861403126609
1003003,2019,157.0089435961399
1003003,2020,339.86939118724246
1079141,2018,131.88273757733822
1079141,2019,165.5425154798092
1079141,2020,420.0091637960745
1077554,2018,117.1652238633681
1077554,2019,120.6271119084933
1077554,2020,355.67021251490837
1078479,2018,143.324534150827
1078479,2019,187.41410684338356
1078479,2020,256.66245959362186
1005413,2018,100.62727407376032
1005413,2019,126.08464581463535
1005413,2020,343.914039156167
1084048,2018,104.48968572079829
1084048,2019,148.5656810146382
1084048,2020,281.61551163689467
1002167,2018,113.23439842361155
1002167,2019,169.93564343368794
1002167,2020,337.39723977802623
1012526,2018,143.58733103678583
1012526,2019,184.77400768924267
1012526,2020,260.6826484770002
1054073,2018,114.55225770823937
1054073,2019,148.1884399129097
1054073,2020,296.44214006022213
1026455,2018,161.81064893878636
1026455,2019,212.71463147241775
1026455,2020,244.55935556943373
1020473,2018,127.49718121268191
1020473,2019,159.8602894352748
1020473,2020,302.4031558879775
1081842,2018,107.49029094778504
1081842,2019,144.1222379004194
1081842,2020,352.4912998396171
1011440,2018,127.68859640892246
1011440,2019,146.91499107528324
1011440,2020,297.4414130985367
1054788,2018,135.08608188369243
1054788,2019,195.5964348452812
1054788,2020,401.2548018280588
1046441,2018,127.45701136653597
1046441,2019,159.77049631094556
1046441,2020,246.3700642200005
1083470,2018,101.90446377072888
1083470,2019,124.71805935785841
1083470,2020,344.7922720400267
1001139,2018,123.26984367774189
1001139,2019,162.5520510406317
1001139,2020,398.35521565095354
1033313,2018,117.64230083888187
1033313,2019,152.88404563974774
1033313,2020,262.1563067004368
1007711,2018,124.51213476590044
1007711,2019,143.66607055441398
1007711,2020,326.25218475978215
1085743,2018,119.72047859189428
1085743,2019,142.51341577339466
1085743,2020,359.1073371470229
1003136,2018,113.30033263209867
1003136,2019,144.74472459355727
1003136,2020,350.76670044571256
1042407,2018,151.59144708410892
1042407,2019,180.35549344393286
1042407,2020,215.12512602848852
1006950,2018,111.73874575220438
1006950,2019,142.2562924555388
1006950,2020,346.35487249960505
1000022,2018,109.27779010249479
1000022,2019,150.98764133409284
1000022,2020,363.3984237418737
1026767,2018,146.29511809707614
1026767,2019,182.83076689261688
1026767,2020,221.25765773610848
1033213,2018,117.31010761562361
1033213,2019,155.23973180150801
1033213,2020,259.8018774402678
1030885,2018,126.0629267659953
1030885,2019,157.2314260928587
1030885,2020,248.66788165369394
1000032,2018,104.65750795483507
1000032,2019,145.36585166077006
1000032,2020,362.25151305855104
1006336,2018,120.95117075202796
1006336,2019,136.29877440025686
1006336,2020,325.6601183717183
1087966,2018,119.0687456534715
1087966,2019,153.39088211331358
1087966,2020,289.19719686392125
1008039,2018,123.36503275437235
1008039,2019,150.79794892615394
1008039,2020,322.7562659691673
1008761,2018,117.23394494251268
1008761,2019,133.3056185745878
1008761,2020,313.02244772850946
1057554,2018,106.06507836405574
1057554,2019,140.90382116981223
1057554,2020,287.19736516216017
1052871,2018,119.6292545410794
1052871,2019,154.3168040485155
1052871,2020,291.45418911853426
1088209,2018,124.14169932879571
1088209,2019,148.57922610098737
1088209,2020,329.90995104532294
1007400,2018,114.67200138671265
1007400,2019,143.75608741844178
1007400,2020,338.8498972013914
1077965,2018,122.20223177777963
1077965,2019,140.46845559818266
1077965,2020,326.73408233489306
1055966,2018,101.65406443542544
1055966,2019,143.26005096962416
1055966,2020,275.42694212998373
1077642,2018,117.03462058458105
1077642,2019,125.9554425889495
1077642,2020,327.10498100345285
1087653,2018,143.18996770888126
1087653,2019,150.19719672238355
1087653,2020,379.71219573889914
1024946,2018,145.23747509826632
1024946,2019,179.7291173153404
1024946,2020,248.36249768156895
1046413,2018,114.01576063733926
1046413,2019,175.04463011601433
1046413,2020,258.19359698699674
1028675,2018,118.12381061720495
1028675,2019,163.62730456668703
1028675,2020,234.23668548580494
1076306,2018,155.82571409290284
1076306,2019,193.984187204681
1076306,2020,236.45862191182226
1003515,2018,115.91585746225054
1003515,2019,146.61044169478177
1003515,2020,363.06927007434996
1047661,2018,131.15088050841635
1047661,2019,162.0878546536326
1047661,2020,254.17628614806017
1053470,2018,110.26403865693442
1053470,2019,143.3228025897311
1053470,2020,291.0169307937305
1001285,2018,116.06534658267701
1001285,2019,150.58379607645776
1001285,2020,378.5098598714975
1004614,2018,107.92299949356575
1004614,2019,128.62432950737383
1004614,2020,344.8608039833398
1042137,2018,155.61075318856103
1042137,2019,184.32827601014242
1042137,2020,217.21817635182165
1086547,2018,100.86088782812243
1086547,2019,174.91511319357613
1086547,2020,338.2298444962324
1081618,2018,104.19094440673447
1081618,2019,145.02162205916676
1081618,2020,283.76512711004597
1043236,2018,133.73944583526267
1043236,2019,163.9262090472806
1043236,2020,246.42406106328556
1048509,2018,129.1473433610831
1048509,2019,161.17167818576962
1048509,2020,250.57477988308125
1080913,2018,144.6006655581675
1080913,2019,182.5945851035161
1080913,2020,212.33542991767234
1024988,2018,151.3129465425345
1024988,2019,184.56358047139844
1024988,2020,245.46869002338406
1025063,2018,157.61199306289848
1025063,2019,187.8635531803128
1025063,2020,239.34553573924916
1019791,2018,125.3530339161771
1019791,2019,187.76549823105822
1019791,2020,289.39571430853516
1002120,2018,113.52770370487056
1002120,2019,177.8566975149649
1002120,2020,335.77946877811684
1052776,2018,122.21465500672552
1052776,2019,154.49249508888295
1052776,2020,282.6014854441833
1003686,2018,105.28520502281569
1003686,2019,136.42920506999897
1003686,2020,353.5532635092508
1085553,2018,127.78487244086207
1085553,2019,176.98721560511382
1085553,2020,264.6969650555003
1064261,2018,124.59680328231714
1064261,2019,131.83963830571778
1064261,2020,347.28441125748554
1084323,2018,121.21473085418799
1084323,2019,153.40402135047202
1084323,2020,283.1165785338963
1003127,2018,112.32354500595369
1003127,2019,143.56284135989267
1003127,2020,348.7414044896454
1050449,2018,126.97954447042598
1050449,2019,168.12315416446853
1050449,2020,259.4327168183103
1088433,2018,124.38722722912095
1088433,2019,187.5523912269209
1088433,2020,279.0117820842295
1007576,2018,125.25534496521504
1007576,2019,145.76843376400788
1007576,2020,331.5849155587323
1058258,2018,108.227987002943
1058258,2019,152.05603079869474
1058258,2020,276.4436794255374
1087577,2018,130.9041086898436
1087577,2019,166.22159427782586
1087577,2020,418.47319246604957
1076931,2018,89.33622380172572
1076931,2019,109.99395067772458
1076931,2020,310.5429004989932
1029928,2018,124.23358425510085
1029928,2019,162.4465921950313
1029928,2020,235.96787868190094
1048745,2018,130.04415442935573
1048745,2019,164.37754936942508
1048745,2020,257.7687709689279
1088332,2018,103.03862072346986
1088332,2019,129.182863424618
1088332,2020,352.19664315238384
1043222,2018,134.7930963447659
1043222,2019,164.8959322671808
1043222,2020,245.99346484153716
1005631,2018,108.86652973547535
1005631,2019,140.01818187475502
1005631,2020,347.2430154628319
1078175,2018,121.19068798325453
1078175,2019,146.42359891199567
1078175,2020,305.3027553513022
1048779,2018,130.40589163718025
1048779,2019,163.8238883976354
1048779,2020,258.5025255370814
1052967,2018,121.40051633752456
1052967,2019,156.12032766233037
1052967,2020,305.9699670664198
1085412,2018,101.99533259744129
1085412,2019,146.29779602478456
1085412,2020,287.0490615496125
1035475,2018,141.69610171738395
1035475,2019,191.09565746507292
1035475,2020,225.26966218004037
1036180,2018,135.36830653147337
1036180,2019,194.56564168899328
1036180,2020,249.37279915569513
1044108,2018,131.69652494550596
1044108,2019,150.7520809958298
1044108,2020,249.73258969040342
1090299,2018,154.94520720531705
1090299,2019,202.63516736354464
1090299,2020,270.19201578510194
1040857,2018,156.77890507742094
1040857,2019,173.05510410304313
1040857,2020,173.36972802541533
1013608,2018,140.5702312732308
1013608,2019,179.44447731040057
1013608,2020,259.83971203895675
1005108,2018,112.37624090963077
1005108,2019,126.3781338223549
1005108,2020,335.7320435424681
1008850,2018,124.11670088828272
1008850,2019,140.44415416044805
1008850,2020,310.0985467384016
1086339,2018,121.25792958644726
1086339,2019,161.1397771097457
1086339,2020,340.66543933445126
1003487,2018,116.47437534322053
1003487,2019,146.5345389609866
1003487,2020,365.7841488273031
1082909,2018,127.59606946259511
1082909,2019,166.99971059387792
1082909,2020,256.2615042620802
1006455,2018,127.8772606433152
1006455,2019,140.6822105072574
1006455,2020,320.7027025911033
1045255,2018,121.82505866677313
1045255,2019,170.87349614463417
1045255,2020,254.65591644770547
1083895,2018,138.11723193179085
1083895,2019,180.65393560247648
1083895,2020,246.71538152490996
1050313,2018,130.4747792821905
1050313,2019,159.81843348101373
1050313,2020,270.1344372882861
1006428,2018,125.55182135059893
1006428,2019,140.75018202461177
1006428,2020,320.18265412219
1048521,2018,127.44106122848264
1048521,2019,162.59761505306
1048521,2020,252.19961972587546
1001167,2018,118.23369743939716
1001167,2019,156.83099954416915
1001167,2020,389.6982813660568
1046452,2018,129.72410060870988
1046452,2019,158.66371042586786
1046452,2020,246.51065970473869
1015080,2018,136.93482105103428
1015080,2019,165.3907203671484
1015080,2020,274.99723539311697
1063644,2018,145.94611481673545
1063644,2019,126.040161724215
1063644,2020,402.3252398460621
1010271,2018,120.79396852739909
1010271,2019,162.0384890451595
1010271,2020,306.6597789559036
1063343,2018,107.34241438346118
1063343,2019,55.51392023992484
1063343,2020,312.164842629505
1032126,2018,121.33214014922659
1032126,2019,158.8535872740038
1032126,2020,255.07452709558066
1006966,2018,117.30840212605004
1006966,2019,149.01066942407465
1006966,2020,343.12989555390624
1031003,2018,129.10632320399827
1031003,2019,160.9462156169308
1031003,2020,252.3692005623378
1077739,2018,126.31180354169405
1077739,2019,159.13479048192613
1077739,2020,327.2400324389277
1078518,2018,132.22016844786353
1078518,2019,158.67867255535
1078518,2020,264.17045978825985
1015099,2018,130.96385158885957
1015099,2019,163.75065659351358
1015099,2020,273.0337512235456
1089760,2018,83.9905505694186
1089760,2019,136.10209466195667
1089760,2020,281.03089836042335
1085521,2018,110.4560798005023
1085521,2019,165.56713116120778
1085521,2020,346.89693311178087
1087539,2018,176.7613458598282
1087539,2019,140.77892293955463
1087539,2020,261.2657989812641
1036082,2018,148.05342548164435
1036082,2019,183.28407827307024
1036082,2020,188.58333922951707
1077394,2018,129.15402137121558
1077394,2019,159.12598472630026
1077394,2020,281.45210997027453
1001714,2018,116.88132885845266
1001714,2019,148.04877146319058
1001714,2020,362.1967467962589
1089106,2018,102.97833783664314
1089106,2019,141.8765538095593
1089106,2020,284.1942600975612
1062674,2018,116.26807511041574
1062674,2019,145.4993428143172
1062674,2020,357.2035313463865
1086569,2018,112.05022236478558
1086569,2019,91.30350665298934
1086569,2020,301.0453500216029
1090985,2018,122.72900001454524
1090985,2019,161.43709870258093
1090985,2020,343.1332062036958
1014036,2018,133.88025738066486
1014036,2019,156.3710840308678
1014036,2020,285.19107059000004
1018139,2018,132.03774263815325
1018139,2019,174.21260007136672
1018139,2020,283.19290709634663
1090908,2018,139.082873563204
1090908,2019,191.69263540027177
1090908,2020,251.98189879350576
1051865,2018,122.00906058334473
1051865,2019,148.8712932731145
1051865,2020,274.52780266102957
1084004,2018,124.01542133658754
1084004,2019,158.96901836180712
1084004,2020,312.2076487942107
1090691,2018,140.78528358615384
1090691,2019,195.91168211655707
1090691,2020,236.55472633394896
1032193,2018,115.91265648615297
1032193,2019,156.91213594144688
1032193,2020,257.3838291169518
1088779,2018,129.4634474404911
1088779,2019,156.5771233191521
1088779,2020,298.8626437451796
1087750,2018,135.79088353711285
1087750,2019,165.3059598657219
1087750,2020,287.26544386579315
1011352,2018,126.4911909892531
1011352,2019,145.11919985536835
1011352,2020,299.55092220245
1002987,2018,106.71960265738359
1002987,2019,157.30844153654058
1002987,2020,339.06918732400794
1002311,2018,120.04958592737567
1002311,2019,159.33806621945163
1002311,2020,342.9689023680898
1008770,2018,128.68982839156777
1008770,2019,138.52896668851977
1008770,2020,321.4287353528207
1001597,2018,114.31898205403581
1001597,2019,165.7508361093053
1001597,2020,348.170762590932
1089941,2018,103.88174619808912
1089941,2019,142.2937544463172
1089941,2020,284.54087155641145
1019505,2018,131.30270198990422
1019505,2019,144.55249844136398
1019505,2020,307.34108784605866
1016748,2018,114.27162714528123
