neighborhood,name,place_id,price_level,rating,user_ratings_total,business_status,adr_address,formatted_address,lat,lng
Fordham Heights,MG54 RESTAURANT & LOUNGE,ChIJwYkqUt71wokRnjwjAPbOL88,,4.3,91,OPERATIONAL,,"1548 University Ave, Bronx, NY 10452",40.8458718,-73.9214095
Fordham Heights,Aroma Restaurant & Sushi Bar,ChIJiTcRSufzwokRPeIkGKyEyQM,2.0,4.5,159,OPERATIONAL,,"5523 Broadway, Bronx, NY 10463",40.8775612,-73.90619310000001
Fordham Heights,Lina Restaurant,ChIJ50OCI_v1wokRTj1fTZzahXE,,4.4,58,OPERATIONAL,,"500 W 207th St, New York, NY 10034",40.864406,-73.9193117
Fordham Heights,Morena Restaurant,ChIJKyMDb3H0wokRvPi9rBQ8DG0,,5.0,2,OPERATIONAL,,"Bronx, NY 10453",40.8559388,-73.9056815
Fordham Heights,Ann & Tony’s Restaurant,ChIJf5gfuYD0wokRpIa9duwFG5k,2.0,4.4,341,OPERATIONAL,,"2407 Arthur Ave, Bronx, NY 10458",40.85586,-73.887596
Fordham Heights,El Sazón Ideal,ChIJF0hZnRL0wokRfT6YrdgrMG8,,4.1,69,OPERATIONAL,,"148 W Burnside Ave, Bronx, NY 10453",40.8538179,-73.9146428
Fordham Heights,Oasis Mediterranean Restaurant,ChIJ2z0XJZj0wokRSocBHTGEIP8,2.0,4.1,575,OPERATIONAL,,"1907 White Plains Rd, Bronx, NY 10462",40.8477323,-73.8675042
Fordham Heights,Gold Spoon Restaurant & Lounge,ChIJUVHxD_n1wokR7jdiz985ZbI,1.0,3.7,113,OPERATIONAL,,"1841 Westchester Ave, Bronx, NY 10472",40.8326511,-73.8644418
Fordham Heights,J Flava Caribbean Restaurant,ChIJTfRvjYP1wokRO4Usuo2xqC8,2.0,2.7,9,OPERATIONAL,,"746 Lydig Ave, Bronx, NY 10462",40.8542759,-73.8660268
Fordham Heights,Montero068 Restaurant,ChIJuzP48gn1wokRbaeEmI_480g,,0.0,0,OPERATIONAL,,"182 W Burnside Ave, Bronx, NY 10453",40.8544191,-73.91616499999999
Fordham Heights,Estrella Restaurant,ChIJGVXpNmX0wokRehMDwabg30Q,2.0,3.6,42,OPERATIONAL,,"2051 Webster Ave, Bronx, NY 10457",40.8514009,-73.898917
Fordham Heights,Diamante Poblano,ChIJ3SWAHojzwokRtcCsQfNM_Ns,2.0,3.6,378,OPERATIONAL,,"2431 Jerome Ave, Bronx, NY 10468",40.8621607,-73.9018883
Fordham Heights,MUZI Asian Restaurant,ChIJ_6y4hm_zwokRLsPWn3qtrUg,1.0,4.0,24,OPERATIONAL,,"2831 Grand Concourse, Bronx, NY 10468",40.8702963,-73.89141579999999
Fordham Heights,La Moneda,ChIJ6TMe1hT0wokRAQ7jiQryBuA,2.0,3.7,101,OPERATIONAL,,"1690 Jerome Ave, Bronx, NY 10453",40.8464264,-73.91302879999999
Fordham Heights,El Sazon de mi Abuela Restaurant,ChIJz8fQGAj1wokRgtRzoNOwm3I,,3.6,15,OPERATIONAL,,"500 Morris Park Ave, Bronx, NY 10460",40.8416261,-73.87193979999999
Fordham Heights,Xing Sheng - Jackie Chan's Chinese Restaurant,ChIJ3SYAcRb0wokRmQW79UwZb-0,1.0,3.6,102,OPERATIONAL,,"115 Featherbed Ln, Bronx, NY 10452",40.8462695,-73.91891439999999
Fordham Heights,Number 8,ChIJJUkIiXX0wokRJ0o02gNJ5jc,1.0,3.8,117,OPERATIONAL,,"176 W Fordham Rd, Bronx, NY 10468",40.86261349999999,-73.9086547
Fordham Heights,Rose Flower,ChIJF92mknnzwokRnc-oNTkFOTw,1.0,4.2,124,OPERATIONAL,,"383 Bedford Park Blvd, Bronx, NY 10458",40.8679275,-73.883951
Fordham Heights,Kalopsia Restaurant,ChIJvZXN5iD1wokRMJDN4Mssz9Q,2.0,4.7,9,OPERATIONAL,,"1324 Jerome Ave, Bronx, NY 10452",40.8385238,-73.9186831
Fordham Heights,Mama Restaurant,ChIJyyElC230wokROhWhojCFJTk,,0.0,0,OPERATIONAL,,"Bronx, NY 10453",40.8518275,-73.90970209999999
Fordham Heights,AA,ChIJCZfV1W_0wokRSudDquOyZQk,1.0,3.2,191,OPERATIONAL,,"214 E Burnside Ave, Bronx, NY 10457",40.8518239,-73.9031147
Fordham Heights,Pioneer Restaurant,ChIJbx8AyJrzwokRbuweNQzDTbI,,3.7,25,OPERATIONAL,,"223 W 231st St, Bronx, NY 10463",40.87941989999999,-73.9055058
Fordham Heights,Yopcity restaurant,ChIJyfhM1If1wokRu402B8Yc0UM,2.0,4.7,145,OPERATIONAL,,"2324 Arthur Ave, Bronx, NY 10458",40.8538499,-73.888795
Fordham Heights,Burgos,ChIJtaupggf0wokRvKf2IGq7JCY,2.0,4.2,265,OPERATIONAL,,"206 Dyckman St, New York, NY 10040",40.86500110000001,-73.92715
Fordham Heights,Los Balbuena Restaurant Jugadita De Billar,ChIJ57H4VHj0wokRwxLZJtw8QRY,,3.9,42,OPERATIONAL,,"235 E 184th St, Bronx, NY 10458",40.8591122,-73.8979782
Fordham Heights,Chinelos Mexican Restaurant,ChIJK5XVy4b0wokR0QR-HXX3fLo,,4.1,76,OPERATIONAL,,"695 E 187th St, Bronx, NY 10458",40.8543627,-73.8847188
Fordham Heights,Dominican Bar & Restaurant,ChIJHesZm4j1wokR86JykJ2PxPM,,4.0,3,OPERATIONAL,,"25 E 170th St, Bronx, NY 10452",40.839972,-73.916549
Fordham Heights,Peppa's Jerk Chicken Restaurant,ChIJrZCWh_zzwokRr9tSkArUMT0,2.0,4.1,14,OPERATIONAL,,"3634 White Plains Rd, Bronx, NY 10467",40.880016,-73.8645726
Fordham Manor,Roys Restaurant Bar,ChIJp5qaq4v0wokRJ1a9RJ6cBWQ,1.0,4.0,885,OPERATIONAL,,"880 E Tremont Ave, Bronx, NY 10460",40.8427224,-73.8859136
Fordham Manor,Sazón y Sabores Restaurant,ChIJURlJDkb1wokReCC-KAmrbb0,2.0,4.5,37,OPERATIONAL,,"485 E 180th St, Bronx, NY 10457",40.8515057,-73.8952111
Fordham Manor,Pine Restaurant,ChIJIcUqAKP0wokRJzfqJIeeYkA,2.0,4.5,4247,OPERATIONAL,,"1913 Bronxdale Ave, Bronx, NY 10462",40.8487296,-73.8622597
Fordham Manor,Montezuma Restaurant,ChIJCw8XbY_zwokRdoPMNOoJM4Y,2.0,4.3,1146,OPERATIONAL,,"119 W Kingsbridge Rd, Bronx, NY 10468",40.8687066,-73.9019563
Fordham Manor,Steven Restaurant,ChIJnWOcNGDzwokRJlcT_yukyhM,2.0,4.0,185,OPERATIONAL,,"2233 Boston Rd, Bronx, NY 10467",40.858492,-73.8681398
Fordham Manor,Mary's Palace | Restaurant & Bar,ChIJZcVEhj70wokRgerF2eWWqmQ,,3.9,19,OPERATIONAL,,"1460 Macombs Rd, Bronx, NY 10452",40.8417473,-73.9176232
Fordham Manor,Delicias Dominican Restaurant,ChIJx3BgY9v1wokRQGmpS4VYrU8,2.0,4.3,73,OPERATIONAL,,"2419 Grand Concourse, Bronx, NY 10468",40.8607652,-73.8984887
Fordham Manor,J Flava Caribbean Restaurant,ChIJTfRvjYP1wokRO4Usuo2xqC8,2.0,2.7,9,OPERATIONAL,,"746 Lydig Ave, Bronx, NY 10462",40.8542759,-73.8660268
Fordham Manor,Fuego Típico Restaurant,ChIJTcd9Lh_zwokRNvl29a-in68,,3.9,72,OPERATIONAL,,"2467 Grand Concourse, Bronx, NY 10468",40.861715,-73.8979114
Fordham Manor,Bravo African Restaurant,ChIJzxnlsD3zwokRQn_fFQKyss0,1.0,4.0,158,OPERATIONAL,,"3744 White Plains Rd, Bronx, NY 10467",40.8827361,-73.8630719
Fordham Manor,El tequila sunrise restaurant,ChIJUc3F6Mb1wokRv8rynhFfyzs,2.0,4.1,47,OPERATIONAL,,"132 W Fordham Rd, Bronx, NY 10468",40.8626661,-73.90703239999999
Fordham Manor,Elena's Mexican Restaurant,ChIJ2963oW30wokR-QHpyjGWmww,2.0,3.6,277,OPERATIONAL,,"5 W Tremont Ave, Bronx, NY 10453",40.852131,-73.90959400000001
Fordham Manor,la estrella restaurant,ChIJs7wVgLn1wokRbaji3Nzt9N8,,4.3,21,OPERATIONAL,,"2051 Webster Ave, Bronx, NY 10457",40.8514649,-73.89903249999999
Fordham Manor,El Sazón Ideal,ChIJF0hZnRL0wokRfT6YrdgrMG8,,4.1,69,OPERATIONAL,,"148 W Burnside Ave, Bronx, NY 10453",40.8538179,-73.9146428
Fordham Manor,Guadalupe Restaurant,ChIJv-bh-PbzwokR-AR_g9KRXLY,2.0,4.4,1528,OPERATIONAL,,"597 W 207th St, New York, NY 10034",40.8673791,-73.9206974
Fordham Manor,DJ & C Reyna restaurant,ChIJG7ZVsHL0wokRJTkvRGsymnw,2.0,4.3,109,OPERATIONAL,,"1969 Dr M.L.K. Jr Blvd, Bronx, NY 10453",40.8544586,-73.9121115
Fordham Manor,Montero068 Restaurant,ChIJuzP48gn1wokRbaeEmI_480g,,0.0,0,OPERATIONAL,,"182 W Burnside Ave, Bronx, NY 10453",40.8544191,-73.91616499999999
Fordham Manor,Que Sabrosura! Restaurant & Bar,ChIJF_OfDEL1wokROB8bU6JgcF0,2.0,3.8,84,OPERATIONAL,,"48 E 183rd St, Bronx, NY 10453",40.8582293,-73.9027071
Fordham Manor,LNE Bar & Restaurant,ChIJCT9SKG7zwokRt_-xnno2CPQ,1.0,3.7,508,OPERATIONAL,,"390 E 204th St #1, Bronx, NY 10467",40.8711352,-73.8772319
Fordham Manor,Estrella Restaurant,ChIJGVXpNmX0wokRehMDwabg30Q,2.0,3.6,42,OPERATIONAL,,"2051 Webster Ave, Bronx, NY 10457",40.8514009,-73.898917
Fordham Manor,Diamante Poblano,ChIJ3SWAHojzwokRtcCsQfNM_Ns,2.0,3.6,378,OPERATIONAL,,"2431 Jerome Ave, Bronx, NY 10468",40.8621607,-73.9018883
Fordham Manor,Los Amigos Restaurant,ChIJM8Rng2L0wokRjDcrFJVKRxo,1.0,4.5,209,OPERATIONAL,,"674 E 180th St, Bronx, NY 10457",40.8482132,-73.8892747
Fordham Manor,Dominick's,ChIJn1_QWIf0wokROm8gWiL2oOU,2.0,4.5,848,OPERATIONAL,,"2335 Arthur Ave, Bronx, NY 10458",40.8542749,-73.88884589999999
Fordham Manor,Zoe,ChIJO6vLYhz0wokRkE8K0jQhLWk,2.0,4.3,208,OPERATIONAL,,"1559 Saint Nicholas Ave., 188th St, 1559 St Nicholas Ave, New York, NY 10040",40.8537026,-73.9308509
Fordham Manor,Cafe Colonial Restaurant,ChIJ_eSjOp_0wokRlY2ZkWUHo8c,2.0,4.0,1705,OPERATIONAL,,"2072 White Plains Rd, Bronx, NY 10462",40.8526076,-73.8673579
Fordham Manor,MichaelAngelo's Restaurant,ChIJCdXhVYD0wokRdg-4W4T1QCs,2.0,4.3,688,OPERATIONAL,,"2477 Arthur Ave, Bronx, NY 10458",40.857326,-73.8862456
Fordham Manor,El Tina Riverdale Restaurant,ChIJFSJMpZXzwokRYhszYGGRysM,,4.7,299,OPERATIONAL,,"308 W 231st St, Bronx, NY 10463",40.8809008,-73.9088051
Fordham Manor,Brown Sugar Bar & Restaurant,ChIJT40YdfPzwokRohbdynCkc5g,2.0,4.2,899,OPERATIONAL,,"5060 Broadway, New York, NY 10034",40.8698831,-73.91556899999999
Fordham Manor,Estrella Mexicana Restaurant,ChIJHV9aQ3f0wokRLSwv5aiP3RM,2.0,4.1,328,OPERATIONAL,,"106 E 183rd St, Bronx, NY 10453",40.8578474,-73.9016506
Fordham Manor,Soo Jamaica Caribbean Restaurant,ChIJzbp_xCbzwokRpxto9yHBc7M,1.0,3.9,136,OPERATIONAL,,"4143 White Plains Rd, Bronx, NY 10466",40.8919422,-73.8583944
Fordham Manor,Oasis Mediterranean Restaurant,ChIJ2z0XJZj0wokRSocBHTGEIP8,2.0,4.1,575,OPERATIONAL,,"1907 White Plains Rd, Bronx, NY 10462",40.8477323,-73.8675042
Fordham Manor,Casa Clema Restaurant & Bar,ChIJ0Tx_khP0wokRdm085Zwi688,,3.7,85,OPERATIONAL,,"1731 University Ave, Bronx, NY 10453",40.8499404,-73.91668589999999
Fordham Manor,Liberato,ChIJ6wDC3Xb0wokRh69NayJaNQM,2.0,4.0,851,OPERATIONAL,,"1 W 183rd St, Bronx, NY 10453",40.8585459,-73.9040086
Fordham Manor,Leche y Miel Restaurant,ChIJj7bELc4PZkARoBhXXd6A0Tc,1.0,4.6,516,OPERATIONAL,,"5761 Broadway, Bronx, NY 10463",40.88371730000001,-73.9017418
Fordham Manor,La Moneda,ChIJ6TMe1hT0wokRAQ7jiQryBuA,2.0,3.7,101,OPERATIONAL,,"1690 Jerome Ave, Bronx, NY 10453",40.8464264,-73.91302879999999
Fordham Manor,La villa mx restaurante,ChIJ56YS_yjzwokRAPQyD9tjFmY,2.0,4.4,72,OPERATIONAL,,"240 W 231st St, Bronx, NY 10463",40.8795261,-73.9063362
Fordham Manor,Brasier restaurant & lounge,ChIJRf1YGQn0wokRAnUAYV7g4qM,2.0,3.8,415,OPERATIONAL,,"472 W 202nd St, New York, NY 10034",40.861003,-73.920904
Fordham Manor,El Caridad Burnside Restaurant,ChIJs00yO771wokRp5fGjT8d15A,2.0,3.8,151,OPERATIONAL,,"90 E Burnside Ave, Bronx, NY 10453",40.8531769,-73.9059911
Fordham Manor,Lulo Restaurant,ChIJSxOGSxv0wokRdAbqsJooeL8,1.0,4.3,124,OPERATIONAL,,"1626 St Nicholas Ave, New York, NY 10040",40.8557183,-73.928845
Fordham Manor,Mama Restaurant,ChIJyyElC230wokROhWhojCFJTk,,0.0,0,OPERATIONAL,,"Bronx, NY 10453",40.8518275,-73.90970209999999
Fordham Manor,Fiesta Lounge and Restaurant,ChIJsxetRX70wokRcmWCG7z-2c0,2.0,4.2,198,OPERATIONAL,,"4640 Third Ave, Bronx, NY 10458",40.8571594,-73.89090879999999
Fordham Manor,MUZI Asian Restaurant,ChIJ_6y4hm_zwokRLsPWn3qtrUg,1.0,4.0,24,OPERATIONAL,,"2831 Grand Concourse, Bronx, NY 10468",40.8702963,-73.89141579999999
Fordham Manor,Lina Restaurant,ChIJ50OCI_v1wokRTj1fTZzahXE,,4.4,58,OPERATIONAL,,"500 W 207th St, New York, NY 10034",40.864406,-73.9193117
Fordham Manor,Caribe Bites Bar & Restaurant,ChIJC92i8ZbzwokRTYrRfNgcinE,,4.5,20,OPERATIONAL,,"5586 Broadway, Bronx, NY 10463",40.8790986,-73.9044673
Fordham Manor,Aroma Restaurant & Sushi Bar,ChIJiTcRSufzwokRPeIkGKyEyQM,2.0,4.5,159,OPERATIONAL,,"5523 Broadway, Bronx, NY 10463",40.8775612,-73.90619310000001
Fordham Manor,Boca Restaurant and Lounge,ChIJg5bf80H1wokRMwgQ2R824U8,3.0,4.0,916,OPERATIONAL,,"2458 Webster Ave, Bronx, NY 10458",40.8599113,-73.8928818
Fordham Manor,El Sazon de mi Abuela Restaurant,ChIJz8fQGAj1wokRgtRzoNOwm3I,,3.6,15,OPERATIONAL,,"500 Morris Park Ave, Bronx, NY 10460",40.8416261,-73.87193979999999
Fordham Manor,Xing Sheng - Jackie Chan's Chinese Restaurant,ChIJ3SYAcRb0wokRmQW79UwZb-0,1.0,3.6,102,OPERATIONAL,,"115 Featherbed Ln, Bronx, NY 10452",40.8462695,-73.91891439999999
Fordham Manor,Number 8,ChIJJUkIiXX0wokRJ0o02gNJ5jc,1.0,3.8,117,OPERATIONAL,,"176 W Fordham Rd, Bronx, NY 10468",40.86261349999999,-73.9086547
Fordham Manor,Rose Flower,ChIJF92mknnzwokRnc-oNTkFOTw,1.0,4.2,124,OPERATIONAL,,"383 Bedford Park Blvd, Bronx, NY 10458",40.8679275,-73.883951
Fordham Manor,AA,ChIJCZfV1W_0wokRSudDquOyZQk,1.0,3.2,191,OPERATIONAL,,"214 E Burnside Ave, Bronx, NY 10457",40.8518239,-73.9031147
Fordham Manor,Pioneer Restaurant,ChIJbx8AyJrzwokRbuweNQzDTbI,,3.7,25,OPERATIONAL,,"223 W 231st St, Bronx, NY 10463",40.87941989999999,-73.9055058
Fordham Manor,Yopcity restaurant,ChIJyfhM1If1wokRu402B8Yc0UM,2.0,4.7,145,OPERATIONAL,,"2324 Arthur Ave, Bronx, NY 10458",40.8538499,-73.888795
Fordham Manor,Burgos,ChIJtaupggf0wokRvKf2IGq7JCY,2.0,4.2,265,OPERATIONAL,,"206 Dyckman St, New York, NY 10040",40.86500110000001,-73.92715
Fordham Manor,Los Balbuena Restaurant Jugadita De Billar,ChIJ57H4VHj0wokRwxLZJtw8QRY,,3.9,42,OPERATIONAL,,"235 E 184th St, Bronx, NY 10458",40.8591122,-73.8979782
Fordham Manor,AGAVE,ChIJpdubTBb1wokRf9HKHMGHdh0,,4.2,49,OPERATIONAL,,"1973 Southern Blvd, Bronx, NY 10460",40.8434659,-73.8857803
Fordham Manor,MG54 RESTAURANT & LOUNGE,ChIJwYkqUt71wokRnjwjAPbOL88,,4.3,91,OPERATIONAL,,"1548 University Ave, Bronx, NY 10452",40.8458718,-73.9214095
Fordham Manor,Chinelos Mexican Restaurant,ChIJK5XVy4b0wokR0QR-HXX3fLo,,4.1,76,OPERATIONAL,,"695 E 187th St, Bronx, NY 10458",40.8543627,-73.8847188
Fordham Manor,Casa del Mar Seafood Restaurant,ChIJ4ZRMX2j0wokRH0R2KBd-Kbo,2.0,4.1,969,OPERATIONAL,,"1779 Webster Ave, Bronx, NY 10457",40.8452671,-73.902795
Fordham Manor,Morena Restaurant,ChIJKyMDb3H0wokRvPi9rBQ8DG0,,5.0,2,OPERATIONAL,,"Bronx, NY 10453",40.8559388,-73.9056815
Foxhurst,Roys Restaurant Bar,ChIJp5qaq4v0wokRJ1a9RJ6cBWQ,1.0,4.0,885,OPERATIONAL,,"880 E Tremont Ave, Bronx, NY 10460",40.8427224,-73.8859136
Foxhurst,Bani Restaurant,ChIJF8lk4_v0wokRk4HS31h72fE,2.0,4.1,236,OPERATIONAL,,"1056 Bronx River Ave, Bronx, NY 10472",40.8250885,-73.8828887
Foxhurst,Sazón y Sabores Restaurant,ChIJURlJDkb1wokReCC-KAmrbb0,2.0,4.5,37,OPERATIONAL,,"485 E 180th St, Bronx, NY 10457",40.8515057,-73.8952111
Foxhurst,Pine Restaurant,ChIJIcUqAKP0wokRJzfqJIeeYkA,2.0,4.5,4247,OPERATIONAL,,"1913 Bronxdale Ave, Bronx, NY 10462",40.8487296,-73.8622597
Foxhurst,Mary's Palace | Restaurant & Bar,ChIJZcVEhj70wokRgerF2eWWqmQ,,3.9,19,OPERATIONAL,,"1460 Macombs Rd, Bronx, NY 10452",40.8417473,-73.9176232
Foxhurst,Xochimilco Family Restaurant,ChIJu8iHasn1wokRumLZtGnNVr4,1.0,4.4,747,OPERATIONAL,,"653 Melrose Ave, Bronx, NY 10455",40.818723,-73.9167879
Foxhurst,El Texano Restaurant,ChIJF0czAcf0wokRfTFGvyPyx4s,2.0,4.0,242,OPERATIONAL,,"2031 Westchester Ave, Bronx, NY 10462",40.8338579,-73.8566451
Foxhurst,Danny's Athens Restaurant,ChIJk8zenu_0wokR2Jje_vdVDTM,,3.5,28,OPERATIONAL,,"1621 Westchester Ave, Bronx, NY 10472",40.8296964,-73.8745248
Foxhurst,Tia Guaxcuax,ChIJb2lh1871wokR_HON3NIvSVg,,3.8,80,OPERATIONAL,,"605 Courtlandt Ave, Bronx, NY 10451",40.8178043,-73.91911689999999
Foxhurst,La Patrona Restaurant,ChIJV8naGrr1wokRlmBGgvH5HQU,2.0,4.4,310,OPERATIONAL,,"558 Southern Blvd, Bronx, NY 10455",40.8122665,-73.9031049
Foxhurst,Las Mella's Restaurant,ChIJzcKCPPr0wokRqyLybZ3xHC4,1.0,3.7,95,OPERATIONAL,,"1452 Westchester Ave, Bronx, NY 10472",40.8280506,-73.8821072
Foxhurst,Ulua Sisters Restaurant,ChIJf21BivH0wokRSh3krV_R-Tc,1.0,4.4,128,OPERATIONAL,,"1544 E 174th St, Bronx, NY 10472",40.8341781,-73.8789634
Foxhurst,la estrella restaurant,ChIJs7wVgLn1wokRbaji3Nzt9N8,,4.3,21,OPERATIONAL,,"2051 Webster Ave, Bronx, NY 10457",40.8514649,-73.89903249999999
Foxhurst,San Jose Restaurant,ChIJFY5vBtP1wokRKiSifF0do3U,1.0,4.4,615,OPERATIONAL,,"109 E 153rd St, Bronx, NY 10451",40.8240509,-73.9279403
Foxhurst,Morena II Restaurant,ChIJI79pta71wokRM-9dtuPJriw,2.0,4.4,45,OPERATIONAL,,"935 E 163rd St, Bronx, NY 10459",40.821151,-73.896537
Foxhurst,Molino Rojo Restaurant,ChIJudTVfC30wokRRGCBX88J7BI,1.0,3.8,740,OPERATIONAL,,"101 E 161 St, Bronx, NY 10451",40.82763,-73.924306
Foxhurst,Gold Spoon Restaurant & Lounge,ChIJUVHxD_n1wokR7jdiz985ZbI,1.0,3.7,113,OPERATIONAL,,"1841 Westchester Ave, Bronx, NY 10472",40.8326511,-73.8644418
Foxhurst,Flava’s Restaurant and Lounge,ChIJp6WLi4P1wokR9-BAWMMn2Qg,2.0,3.5,490,OPERATIONAL,,"3114 Third Ave, Bronx, NY 10451",40.8219506,-73.9115075
Foxhurst,La Moneda,ChIJ6TMe1hT0wokRAQ7jiQryBuA,2.0,3.7,101,OPERATIONAL,,"1690 Jerome Ave, Bronx, NY 10453",40.8464264,-73.91302879999999
Foxhurst,El Sazon de mi Abuela Restaurant,ChIJz8fQGAj1wokRgtRzoNOwm3I,,3.6,15,OPERATIONAL,,"500 Morris Park Ave, Bronx, NY 10460",40.8416261,-73.87193979999999
Foxhurst,Xing Sheng - Jackie Chan's Chinese Restaurant,ChIJ3SYAcRb0wokRmQW79UwZb-0,1.0,3.6,102,OPERATIONAL,,"115 Featherbed Ln, Bronx, NY 10452",40.8462695,-73.91891439999999
Foxhurst,Fuh Wah,ChIJ9by36Ln1wokR7bP1Xsnrmew,1.0,4.3,110,OPERATIONAL,,"764a E 149th St, Bronx, NY 10455",40.8128086,-73.90777039999999
Foxhurst,Kalopsia Restaurant,ChIJvZXN5iD1wokRMJDN4Mssz9Q,2.0,4.7,9,OPERATIONAL,,"1324 Jerome Ave, Bronx, NY 10452",40.8385238,-73.9186831
Foxhurst,Pollo Sabroso Restaurant,ChIJ1QJDDEz1wokRAaa0iUA8mvU,,3.4,17,OPERATIONAL,,"648 Westchester Ave, Bronx, NY 10455",40.81584369999999,-73.9087864
Foxhurst,El Ozuma Restaurant CORP.,ChIJX5D-NJX0wokR3l4bxEls5LM,,4.0,9,OPERATIONAL,,"1800 Archer St, Bronx, NY 10460",40.8374315,-73.86709929999999
Foxhurst,Mama Restaurant,ChIJyyElC230wokROhWhojCFJTk,,0.0,0,OPERATIONAL,,"Bronx, NY 10453",40.8518275,-73.90970209999999
Foxhurst,AGAVE,ChIJpdubTBb1wokRf9HKHMGHdh0,,4.2,49,OPERATIONAL,,"1973 Southern Blvd, Bronx, NY 10460",40.8434659,-73.8857803
Foxhurst,AA,ChIJCZfV1W_0wokRSudDquOyZQk,1.0,3.2,191,OPERATIONAL,,"214 E Burnside Ave, Bronx, NY 10457",40.8518239,-73.9031147
Foxhurst,MG54 RESTAURANT & LOUNGE,ChIJwYkqUt71wokRnjwjAPbOL88,,4.3,91,OPERATIONAL,,"1548 University Ave, Bronx, NY 10452",40.8458718,-73.9214095
Foxhurst,Express Halal African Restaurant,ChIJ9dGidN31wokRG8zxZcYcekU,,3.8,26,OPERATIONAL,,"270 E 165th St, Bronx, NY 10456",40.82896969999999,-73.91572339999999
Foxhurst,Elysium Restaurant & Lounge,ChIJuTOnp4_1wokRA6kLP6uW0Hk,2.0,4.2,22,OPERATIONAL,,"4371 Third Ave, Bronx, NY 10457",40.8507092,-73.8944161
Foxhurst,Elena's Mexican Restaurant,ChIJ2963oW30wokR-QHpyjGWmww,2.0,3.6,277,OPERATIONAL,,"5 W Tremont Ave, Bronx, NY 10453",40.852131,-73.90959400000001
Foxhurst,Hava's Restaurant & Lounge,ChIJF_vPcbX1wokRd8Esl1nX2pM,,1.0,1,OPERATIONAL,,"Bronx, NY 10451",40.8220155,-73.9115053
Foxhurst,Generations Restaurant Lounge,ChIJnfobF9r1wokRRCTDXOVpynE,2.0,4.6,16,OPERATIONAL,,"1225 Jerome Ave, Bronx, NY 10452",40.83641859999999,-73.9226406
Foxhurst,Casa del Mar Seafood Restaurant,ChIJ4ZRMX2j0wokRH0R2KBd-Kbo,2.0,4.1,969,OPERATIONAL,,"1779 Webster Ave, Bronx, NY 10457",40.8452671,-73.902795
Foxhurst,Golden Eagle Restaurant,ChIJQ0TT-6T0wokR4pDLOBaH094,1.0,4.1,400,OPERATIONAL,,"975 Morris Park Ave, Bronx, NY 10462",40.848044,-73.857011
Foxhurst,Dominican Bar & Restaurant,ChIJHesZm4j1wokR86JykJ2PxPM,,4.0,3,OPERATIONAL,,"25 E 170th St, Bronx, NY 10452",40.839972,-73.916549
Foxhurst,RSL Dream Restaurant and Lounge,ChIJSQeAvK71wokRoZtXrtXnlBo,,4.1,55,OPERATIONAL,,"598 Grand Concourse, Bronx, NY 10451",40.81970039999999,-73.9261932
Foxhurst,La Catrina Mexican Restaurant,ChIJuXxz8Lj1wokRUkuetuFiG1E,2.0,4.8,5,OPERATIONAL,,"1163 Manor Ave, Bronx, NY 10472",40.8284461,-73.876524
Foxhurst,Randall Restaurant,ChIJMeQ3Zwb1wokRAXVVeEED8KM,1.0,4.3,569,OPERATIONAL,,"1328 Randall Ave, Bronx, NY 10474",40.8122792,-73.8844409
Foxhurst,Tropical Restaurant,ChIJRxrsWwb1wokRfTI0RhL2Kxk,,0.0,0,OPERATIONAL,,"587 Bryant Ave, Bronx, NY 10474",40.8122058,-73.8850379
Foxhurst,Azal Restaurant & Hall,ChIJxb2ZTw_1wokRDT5oBPHa_wc,,3.9,133,OPERATIONAL,,"711 Morris Park Ave, Bronx, NY 10462",40.8454864,-73.8657471
Foxhurst,Don Sazón Restaurante,ChIJz7-W3oH1wokRnv-iaB_CzZU,2.0,4.2,47,OPERATIONAL,,"1048 Woodycrest Ave, Bronx, NY 10452",40.8337456,-73.9268659
Foxhurst,Los Amigos Restaurant,ChIJM8Rng2L0wokRjDcrFJVKRxo,1.0,4.5,209,OPERATIONAL,,"674 E 180th St, Bronx, NY 10457",40.8482132,-73.8892747
Foxhurst,Danbako BBQ Restaurant,ChIJYRVLUgD1wokR-sEE4eUEbsw,2.0,0.0,0,OPERATIONAL,,"590 E 169th St, Bronx, NY 10456",40.8318608,-73.9026041
Foxhurst,Step In,ChIJvZeUH8H0wokRR6HyeGlF5AA,2.0,4.4,1051,OPERATIONAL,,"1309 Metropolitan Ave, Bronx, NY 10462",40.83388799999999,-73.8611919
Foxhurst,Ce.DE.AO.Grill African Restaurant,ChIJE1spIkv0wokRIVgr5SPm_5Y,,3.0,2,OPERATIONAL,,"Bronx, NY 10456",40.8246645,-73.90912829999999
Foxhurst,Fouta Halal,ChIJ5RTUmOn0wokRJ3FIkCwiY-Q,2.0,4.3,522,OPERATIONAL,,"1762 Westchester Ave, Bronx, NY 10472",40.8311925,-73.8678829
Foxhurst,Caribbean Sunshine Restaurant,ChIJuxWVmJL0wokRcXWsNCEDJ4U,,4.4,322,OPERATIONAL,,"1111 E Tremont Ave, Bronx, NY 10460",40.8402605,-73.87637939999999
Foxhurst,Mama Tala Restaurant,ChIJObSYPgD1wokRuPYh7hlkFlY,2.0,3.9,100,OPERATIONAL,,"582 Morris Ave, Bronx, NY 10451",40.8181181,-73.9221354
