neighborhood,name,place_id,price_level,rating,user_ratings_total,business_status,adr_address,formatted_address,lat,lng
NoLita,IL Cortile,ChIJOQ8A1IlZwokRd4ZMRvOMQ3o,2.0,4.3,2007,OPERATIONAL,,"125 Mulberry St #4603, New York, NY 10013",40.7179405,-73.9981924
NoLita,Dos Caminos,ChIJGy8Umr9ZwokRVas9YjRxMfo,2.0,4.0,2308,OPERATIONAL,,"675 Hudson St, New York, NY 10014",40.7404331,-74.0054753
NoLita,Giano,ChIJIQ-tSJ1ZwokRnzgbXzA6coI,2.0,4.7,464,OPERATIONAL,,"126 E 7th St, New York, NY 10009",40.7262171,-73.98415589999999
NoLita,Onieal's,ChIJEUf6rIlZwokRHhWVMHCKqCY,2.0,4.3,769,OPERATIONAL,,"174 Grand St, New York, NY 10013",40.7196848,-73.9978515
NoLita,La Vera,ChIJjfdC8AlZwokRi91iOFbM9aM,1.0,4.1,365,OPERATIONAL,,"350 3rd Ave, New York, NY 10010",40.740668,-73.982168
NoLita,Yuca,ChIJfS6RWp1ZwokRHRCIiP-IApE,2.0,4.2,1841,OPERATIONAL,,"111 Avenue A, New York, NY 10009",40.7262033,-73.983606
NoLita,Tosokchon Restaurant NYC,ChIJNV2ZpgdZwokRmj9Iy3h2F-s,2.0,4.1,127,OPERATIONAL,,"14 E 33rd St 1FL A, New York, NY 10016",40.7472327,-73.98430610000001
NoLita,DIG,ChIJE8C9yspZwokRll_tX45HV8M,1.0,4.0,291,OPERATIONAL,,"691 Broadway, New York, NY 10012",40.7281819,-73.99463949999999
NoLita,Park Plaza,ChIJb7MiMjZawokRwrNLDOXf_OY,2.0,4.3,1366,OPERATIONAL,,"220 Cadman Plz W, Brooklyn, NY 11201",40.6979881,-73.9917184
NoLita,Morton's The Steakhouse,ChIJt7rGmBBawokR6QNt2e9e1kY,4.0,4.4,731,OPERATIONAL,,"136 Washington St, New York, NY 10006",40.7097005,-74.0139538
NoLita,Bocca Cucina and Bar,ChIJxU04KKJZwokRll1-56xgtuc,2.0,4.6,505,OPERATIONAL,,"39 E 19th St, New York, NY 10003",40.7382123,-73.98890829999999
NoLita,Le Zie,ChIJw5ZDfLtZwokRIq-gubtn53c,2.0,4.4,464,OPERATIONAL,,"172 7th Ave between 20th, W 21st St, New York, NY 10011",40.7424925,-73.9970491
NoLita,NOMO Kitchen,ChIJDVWAj4lZwokRiQQKeBiTHcI,3.0,3.9,1077,OPERATIONAL,,"9 Crosby St, New York, NY 10013",40.7197214,-73.9999421
NoLita,Giardino D'Oro,ChIJA7FDxRdawokR60802QyPTbM,3.0,4.5,249,OPERATIONAL,,"5 Gold St, New York, NY 10038",40.7075397,-74.0071775
NoLita,Aurora Brooklyn,ChIJkyeocGFZwokRnutbkIk-vCo,2.0,4.4,1280,OPERATIONAL,,"70 Grand St, Brooklyn, NY 11249",40.7156519,-73.9647449
NoLita,noodlelove,ChIJiXD_SgdZwokRNoX6B7g1ZqA,2.0,4.4,380,OPERATIONAL,,"192 Mott St, New York, NY 10012",40.7209866,-73.9956102
NoLita,Local Bazár,ChIJ60c5xqVZwokRv6aAYl8hT6s,2.0,4.3,839,OPERATIONAL,,"31 W 26th St, New York, NY 10010",40.7444336,-73.9900996
NoLita,Cafe Himalaya,ChIJk-Ctm4NZwokRpuORmfL1xKk,1.0,4.7,735,OPERATIONAL,,"78 E 1st St, New York, NY 10009",40.7231767,-73.9879641
NoLita,Little Poland,ChIJsRO_fJ5ZwokRqqVpqIrIKQY,1.0,4.5,908,OPERATIONAL,,"200 2nd Ave, New York, NY 10003",40.7311679,-73.9855602
NoLita,Nish Nush,ChIJd4zbIRhawokRADDaMwkBe0E,1.0,4.5,989,OPERATIONAL,,"41 John St, New York, NY 10038",40.7093643,-74.0079567
NoLita,Serafina Italian Restaurant Tribeca,ChIJ-0VhGB9awokRksxfZJBvigE,2.0,4.3,1063,OPERATIONAL,,"95 W Broadway, New York, NY 10007",40.7156249,-74.0089397
NoLita,Pio Pio 7,ChIJnXFVDgZZwokRWyjYGSq5K38,2.0,4.4,1134,OPERATIONAL,,"210 E 34th St, New York, NY 10016",40.7453563,-73.97763669999999
NoLita,TAO Downtown Restaurant,ChIJKaKVI79ZwokRN8WicODOIAw,3.0,4.3,4587,OPERATIONAL,,"92 9th Ave, New York, NY 10011",40.7425376,-74.0038464
Peter Cooper Village,Cowgirl SeaHorse,ChIJ24YpVTtawokRsFPSkHjTWoA,2.0,4.3,1254,OPERATIONAL,,"259 Front St, New York, NY 10038",40.7082332,-74.0005406
Peter Cooper Village,Onieal's,ChIJEUf6rIlZwokRHhWVMHCKqCY,2.0,4.3,769,OPERATIONAL,,"174 Grand St, New York, NY 10013",40.7196848,-73.9978515
Peter Cooper Village,Taqueria La Norteña,ChIJ6101NkRZwokRMs6YwSxx9wI,1.0,4.4,515,OPERATIONAL,,"668 Manhattan Ave, Brooklyn, NY 11222",40.724758,-73.95120299999999
Peter Cooper Village,O'Hara's Restaurant and Pub,ChIJueUCrBBawokRiw9LMJFm0_o,2.0,4.6,4694,OPERATIONAL,,"120 Cedar St, New York, NY 10006",40.7095008,-74.0126642
Peter Cooper Village,Carmine's,ChIJR9So-lRYwokRX1xEjA0rChA,2.0,4.5,15675,OPERATIONAL,,"200 W 44th St, New York, NY 10036",40.757498,-73.986654
Peter Cooper Village,DIG,ChIJT2cXMBZawokRBLbx2AApRas,1.0,4.3,550,OPERATIONAL,,"80 Pine St, New York, NY 10005",40.7060908,-74.00729319999999
Peter Cooper Village,Capizzi,ChIJURgSuVJYwokRyUTyhXB9K4c,2.0,4.5,1874,OPERATIONAL,,"547 9th Ave, New York, NY 10018",40.7574821,-73.99364469999999
Peter Cooper Village,Blend on the Water,ChIJaQR-pCFZwokRNMloynEQPgA,2.0,4.2,4945,OPERATIONAL,,"45-40 Center Blvd, Queens, NY 11109",40.7482388,-73.95690809999999
Peter Cooper Village,Wok to Walk,ChIJs7Yp5KxZwokRtYWV0d3PENo,1.0,4.1,1183,OPERATIONAL,,"570 8th Ave, New York, NY 10018",40.7547222,-73.99138889999999
Peter Cooper Village,DIG,ChIJVbnZJfpYwokR-iUHHlvqnEk,1.0,4.3,382,OPERATIONAL,,"150 E 52nd St, New York, NY 10022",40.7572285,-73.9707207
Peter Cooper Village,Chazz Palminteri Italian Restaurant,ChIJGSQEnuJYwokRTcsuPJjna7A,3.0,4.5,966,OPERATIONAL,,"30 W 46th St, New York, NY 10036",40.7564645,-73.980563
Peter Cooper Village,Xi'an Famous Foods 西安名吃,ChIJr_kSP5hbwokRCD6pIF3py5c,1.0,4.4,728,OPERATIONAL,,"8 Liberty Pl, New York, NY 10038",40.7092,-74.0092878
Peter Cooper Village,Chelsea Ristorante Italiano,ChIJ3Qtyib5ZwokRswc-QzntwIU,2.0,4.2,533,OPERATIONAL,,"108 8th Ave, New York, NY 10011",40.7406515,-74.0015913
Peter Cooper Village,Margon,ChIJ28_VhFVYwokRigKkUoPI6Ec,1.0,4.6,1136,OPERATIONAL,,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619
Peter Cooper Village,The Smith,ChIJzd_ZRgJZwokRnzXTa1YVpko,2.0,4.4,5054,OPERATIONAL,,"956 2nd Ave, New York, NY 10022",40.7552289,-73.96805599999999
Peter Cooper Village,SAINT RESTAURANT BAR & SPEAKEASY,ChIJ6atD-WRZwokRULgcZ4TWin8,3.0,4.5,655,OPERATIONAL,,"136 2nd Ave, New York, NY 10003",40.7286979,-73.9872499
Peter Cooper Village,IL Punto,ChIJw1QgWK1ZwokRnOR94NZ1i8w,3.0,4.6,935,OPERATIONAL,,"507 9th Ave, New York, NY 10018",40.756175,-73.9946239
Peter Cooper Village,Los Primos,ChIJK8mMNVZZwokRY0_HKxvt7uQ,1.0,3.9,431,OPERATIONAL,,"704 Grand St, Brooklyn, NY 11211",40.711468,-73.9445361
Peter Cooper Village,Burger World,ChIJqRlVtFJYwokRxEWs_qn7F3w,1.0,4.5,789,OPERATIONAL,,"534 9th Ave, New York, NY 10018",40.75676,-73.9934938
Peter Cooper Village,Rossini's,ChIJV6mJyQZZwokRPoUsJJjsgoI,3.0,4.5,576,OPERATIONAL,,"108 E 38th St, New York, NY 10016",40.7492295,-73.9789195
Peter Cooper Village,Bahia,ChIJgbhttVdZwokRfwxJIL6aZ3g,2.0,4.5,916,OPERATIONAL,,"690 Grand St, Brooklyn, NY 11211",40.7114269,-73.9449798
Peter Cooper Village,DIG,ChIJK_2ndatZwokRi0Bix1_1PQc,1.0,4.4,491,OPERATIONAL,,"1407 Broadway, New York, NY 10018",40.753246,-73.98787779999999
Peter Cooper Village,Gramercy Kitchen,ChIJDxR7d59ZwokRkTMW7oCrVl4,2.0,4.3,674,OPERATIONAL,,"184 3rd Ave, New York, NY 10003",40.7351654,-73.98605049999999
Peter Cooper Village,Blend LIC,ChIJEdfcByRZwokRQe04uT7LBNY,2.0,4.3,1258,OPERATIONAL,,"47-04 Vernon Blvd, Queens, NY 11101",40.745294,-73.9534122
Peter Cooper Village,Manetta's,ChIJJVkc8iRZwokRA-3qv5OZmsg,2.0,4.6,764,OPERATIONAL,,"10-76 Jackson Ave, Long Island City, NY 11101",40.74266679999999,-73.9518057
Peter Cooper Village,OLIO E PIÙ,ChIJ_RUJvZZZwokRNUEv3K4nSik,2.0,4.6,6061,OPERATIONAL,,"3 Greenwich Ave, New York, NY 10014",40.7338794,-73.99994079999999
Peter Cooper Village,La Bella Vita restaurant,ChIJWd83UYhZwokRDMwXOWImOlg,2.0,4.6,2184,OPERATIONAL,,"163 Mulberry St, New York, NY 10013",40.719798,-73.997406
Peter Cooper Village,Lhasa,ChIJ44SZj09ZwokRqIeN6EEd_VQ,1.0,4.6,245,OPERATIONAL,,"177 1st Ave., New York, NY 10003",40.72938509999999,-73.9843357
Peter Cooper Village,Little Thai Kitchen,ChIJjToVneNYwokRrINeb9xEANc,2.0,4.3,323,OPERATIONAL,,"243 E 53rd St, New York, NY 10022",40.75723360000001,-73.96769420000001
Peter Cooper Village,218 Restaurant,ChIJY6y3bohZwokR0wAvTPRvLAM,1.0,4.2,167,OPERATIONAL,,"218 Grand St, New York, NY 10013",40.7189781,-73.9957424
Peter Cooper Village,The Red Flame,ChIJs5kQ9P9YwokR0-5r5j2SiR4,1.0,4.2,2773,OPERATIONAL,,"67 W 44th St, New York, NY 10036",40.756077,-73.982699
Peter Cooper Village,Som Bo,ChIJfQgOo75ZwokRFK_w2n2spEM,1.0,4.4,459,OPERATIONAL,,"143 8th Ave, New York, NY 10011",40.7418511,-74.00123119999999
Peter Cooper Village,Joseph's Restaurant,ChIJST0cgRZawokRNvJv5mhG57E,3.0,4.5,292,OPERATIONAL,,"3 Hanover Square, New York, NY 10004",40.7048499,-74.0095927
Peter Cooper Village,BLACKBARN Restaurant,ChIJQZSnWKZZwokRXPNOv9-qWsY,3.0,4.4,1109,OPERATIONAL,,"19 E 26th St, New York, NY 10010",40.743099,-73.9871592
Peter Cooper Village,L' Angeletto,ChIJQU144WZZwokRks949ol40_Q,2.0,4.6,165,OPERATIONAL,,"327 2nd Ave, New York, NY 10003",40.73541790000001,-73.9829477
Peter Cooper Village,Sweetwater,ChIJq9QbXWdZwokRZxXepe4LyWw,2.0,4.6,781,OPERATIONAL,,"105 N 6th St, Brooklyn, NY 11211",40.7184527,-73.9599995
Peter Cooper Village,Brooks 1890,ChIJbQmAGilZwokRwfH_8UVsbP0,2.0,4.2,401,OPERATIONAL,,"2428 Jackson Ave, Long Island City, NY 11101",40.7462528,-73.944125
Peter Cooper Village,Sabai Thai,ChIJ83Nr8qdZwokRlQ9NQpIpcw4,2.0,4.5,908,OPERATIONAL,,"432 Park Ave S, New York, NY 10016",40.744299,-73.98366399999999
Peter Cooper Village,Max Restaurant,ChIJdU4dUB5awokR1TsplO8Nz_4,2.0,4.3,268,OPERATIONAL,,"134 W Broadway, New York, NY 10013",40.7168895,-74.0083551
Peter Cooper Village,Upland,ChIJWVD7FadZwokRs_pS6XY7VOU,3.0,4.5,2024,OPERATIONAL,,"345 Park Ave S, New York, NY 10010",40.7419313,-73.984644
Peter Cooper Village,Jose Luis Mediterranean Cuisine,ChIJD3o0w4JZwokR-WlDg3eOg0I,2.0,4.8,566,OPERATIONAL,,"186 Avenue B, New York, NY 10009",40.7278642,-73.97941030000001
Peter Cooper Village,Lindens,ChIJh-oPySxZwokRBTfrxwTdRo4,2.0,4.8,346,OPERATIONAL,,"2 Renwick St, New York, NY 10013",40.7245348,-74.0084684
Peter Cooper Village,Sixty Three Clinton,ChIJ385rlW9ZwokRHTamoLqoosI,,4.8,292,OPERATIONAL,,"63 Clinton St, New York, NY 10002",40.719503,-73.985142
Peter Cooper Village,Taverna Di Bacco,ChIJlQFG6INZwokRRiBMK6vm7xw,2.0,4.7,381,OPERATIONAL,,"175 Ludlow St, New York, NY 10002",40.7218822,-73.9875995
Peter Cooper Village,Haab,ChIJWfrz-ldZwokR2ZtYZEQQiXI,1.0,4.5,309,OPERATIONAL,,"202 Leonard St, Brooklyn, NY 11206",40.7109701,-73.94706049999999
Peter Cooper Village,El Toro mexican grill,ChIJyYO7tBZawokR3caVYcwcX5w,2.0,4.4,301,OPERATIONAL,,"69 New St, New York, NY 10004",40.7056646,-74.0123895
Peter Cooper Village,Montesacro Brooklyn,ChIJrdx6FMJZwokRr-OZZo1pELc,2.0,4.6,667,OPERATIONAL,,"432 Union Ave, Brooklyn, NY 11211",40.7133812,-73.9513446
Peter Cooper Village,queensyard,ChIJobGutllZwokRkBDlQAlZEmI,,4.2,1122,OPERATIONAL,,"20 Hudson Yards, New York, NY 10001",40.7533796,-74.00173869999999
Peter Cooper Village,Le Zie,ChIJw5ZDfLtZwokRIq-gubtn53c,2.0,4.4,464,OPERATIONAL,,"172 7th Ave between 20th, W 21st St, New York, NY 10011",40.7424925,-73.9970491
Peter Cooper Village,Bocca Cucina and Bar,ChIJxU04KKJZwokRll1-56xgtuc,2.0,4.6,505,OPERATIONAL,,"39 E 19th St, New York, NY 10003",40.7382123,-73.98890829999999
Peter Cooper Village,Nish Nush,ChIJd4zbIRhawokRADDaMwkBe0E,1.0,4.5,989,OPERATIONAL,,"41 John St, New York, NY 10038",40.7093643,-74.0079567
Peter Cooper Village,Giardino D'Oro,ChIJA7FDxRdawokR60802QyPTbM,3.0,4.5,249,OPERATIONAL,,"5 Gold St, New York, NY 10038",40.7075397,-74.0071775
Peter Cooper Village,Local Bazár,ChIJ60c5xqVZwokRv6aAYl8hT6s,2.0,4.3,839,OPERATIONAL,,"31 W 26th St, New York, NY 10010",40.7444336,-73.9900996
Peter Cooper Village,Dos Caminos,ChIJGy8Umr9ZwokRVas9YjRxMfo,2.0,4.0,2308,OPERATIONAL,,"675 Hudson St, New York, NY 10014",40.7404331,-74.0054753
Peter Cooper Village,Il Passatore,ChIJS9UwqVZZwokRDB3abDG7MK4,2.0,4.5,299,OPERATIONAL,,"14 Bushwick Ave, Brooklyn, NY 11211",40.7143405,-73.9421244
Peter Cooper Village,noodlelove,ChIJiXD_SgdZwokRNoX6B7g1ZqA,2.0,4.4,380,OPERATIONAL,,"192 Mott St, New York, NY 10012",40.7209866,-73.9956102
Peter Cooper Village,IL Cortile,ChIJOQ8A1IlZwokRd4ZMRvOMQ3o,2.0,4.3,2007,OPERATIONAL,,"125 Mulberry St #4603, New York, NY 10013",40.7179405,-73.9981924
Peter Cooper Village,Cafe Himalaya,ChIJk-Ctm4NZwokRpuORmfL1xKk,1.0,4.7,735,OPERATIONAL,,"78 E 1st St, New York, NY 10009",40.7231767,-73.9879641
Peter Cooper Village,Williamsburg Thai Cuisine,ChIJXzK_B15ZwokR1O_aJeGir2w,2.0,4.4,427,OPERATIONAL,,"212 Bedford Ave, Brooklyn, NY 11249",40.71696290000001,-73.9588401
Peter Cooper Village,Pisillo Italian Panini,ChIJ1-vKbRhawokRuh_krlCFDsQ,2.0,4.7,1352,OPERATIONAL,,"97 Nassau St, New York, NY 10038",40.71055399999999,-74.007593
Plaza District,O'Hara's Restaurant and Pub,ChIJueUCrBBawokRiw9LMJFm0_o,2.0,4.6,4694,OPERATIONAL,,"120 Cedar St, New York, NY 10006",40.7095008,-74.0126642
Plaza District,Bistro La Source,ChIJk0bzXa9QwokRYKGGCXxU7PY,2.0,4.3,585,OPERATIONAL,,"85 Morris St, Jersey City, NJ 07302",40.7137047,-74.0376379
Plaza District,Trinity Place,ChIJ4_AAQhdawokRzbYlVLyzKlk,2.0,4.4,1325,OPERATIONAL,,"115 Broadway, New York, NY 10006",40.708882,-74.01143259999999
Plaza District,DIG,ChIJT2cXMBZawokRBLbx2AApRas,1.0,4.3,550,OPERATIONAL,,"80 Pine St, New York, NY 10005",40.7060908,-74.00729319999999
Plaza District,Kitchen at Cobble Hill,ChIJ4bYvf1BawokRn1L4oKgS2mk,2.0,4.3,332,OPERATIONAL,,"254 Court St, Brooklyn, NY 11231",40.6853439,-73.9946288
Plaza District,Clark's Restaurant,ChIJ4wBp3jdawokRZf_Uh0IhaXY,2.0,4.4,1410,OPERATIONAL,,"80 Clark St, Brooklyn, NY 11201",40.6974356,-73.9932451
Plaza District,Cowgirl SeaHorse,ChIJ24YpVTtawokRsFPSkHjTWoA,2.0,4.3,1254,OPERATIONAL,,"259 Front St, New York, NY 10038",40.7082332,-74.0005406
Plaza District,Schilling Restaurant & Bar,ChIJZXs66hBawokRizEXnDJplPw,3.0,4.4,505,OPERATIONAL,,"109 Washington St, New York, NY 10006",40.7085845,-74.01401659999999
Plaza District,OLIO E PIÙ,ChIJ_RUJvZZZwokRNUEv3K4nSik,2.0,4.6,6061,OPERATIONAL,,"3 Greenwich Ave, New York, NY 10014",40.7338794,-73.99994079999999
Plaza District,The Soul Spot,ChIJua292E1awokRtj7K3ujLMLc,2.0,4.2,1092,OPERATIONAL,,"302 Atlantic Ave, Brooklyn, NY 11201",40.6883271,-73.9888261
Plaza District,La Bella Vita restaurant,ChIJWd83UYhZwokRDMwXOWImOlg,2.0,4.6,2184,OPERATIONAL,,"163 Mulberry St, New York, NY 10013",40.719798,-73.997406
Plaza District,Henry's End,ChIJLdYpATdawokRiMEMn3lHExk,3.0,4.5,506,OPERATIONAL,,"72 Henry St, Brooklyn, NY 11201",40.6986941,-73.9925805
Plaza District,Lhasa,ChIJ44SZj09ZwokRqIeN6EEd_VQ,1.0,4.6,245,OPERATIONAL,,"177 1st Ave., New York, NY 10003",40.72938509999999,-73.9843357
Plaza District,Tutt Heights,ChIJAQAsDTdawokRbXcJnQ55gBM,1.0,4.5,401,OPERATIONAL,,"47 Hicks St, Brooklyn, NY 11201",40.700213,-73.993316
Plaza District,Jose Luis Mediterranean Cuisine,ChIJD3o0w4JZwokR-WlDg3eOg0I,2.0,4.8,566,OPERATIONAL,,"186 Avenue B, New York, NY 10009",40.7278642,-73.97941030000001
Plaza District,Gotham Restaurant,ChIJZ72FzplZwokRmcA7CQzDMj0,4.0,4.5,1347,OPERATIONAL,,"12 E 12th St, New York, NY 10003",40.7341848,-73.99369519999999
Plaza District,Lindens,ChIJh-oPySxZwokRBTfrxwTdRo4,2.0,4.8,346,OPERATIONAL,,"2 Renwick St, New York, NY 10013",40.7245348,-74.0084684
Plaza District,Xi'an Famous Foods 西安名吃,ChIJr_kSP5hbwokRCD6pIF3py5c,1.0,4.4,728,OPERATIONAL,,"8 Liberty Pl, New York, NY 10038",40.7092,-74.0092878
Plaza District,SAINT RESTAURANT BAR & SPEAKEASY,ChIJ6atD-WRZwokRULgcZ4TWin8,3.0,4.5,655,OPERATIONAL,,"136 2nd Ave, New York, NY 10003",40.7286979,-73.9872499
Plaza District,Grand Canyon Restaurant,ChIJ9xQS6wJbwokRjKiBiw09eWA,2.0,4.3,386,OPERATIONAL,,"143 Montague St, Brooklyn, NY 11201",40.6947413,-73.9936197
Plaza District,Onieal's,ChIJEUf6rIlZwokRHhWVMHCKqCY,2.0,4.3,769,OPERATIONAL,,"174 Grand St, New York, NY 10013",40.7196848,-73.9978515
Plaza District,Yuca,ChIJfS6RWp1ZwokRHRCIiP-IApE,2.0,4.2,1841,OPERATIONAL,,"111 Avenue A, New York, NY 10009",40.7262033,-73.983606
Plaza District,South House,ChIJcXdpNrJQwokRWyvhGU7S9c0,2.0,4.2,1684,OPERATIONAL,,"149 Newark Ave, Jersey City, NJ 07302",40.720503,-74.0442017
Plaza District,218 Restaurant,ChIJY6y3bohZwokR0wAvTPRvLAM,1.0,4.2,167,OPERATIONAL,,"218 Grand St, New York, NY 10013",40.7189781,-73.9957424
Plaza District,Joseph's Restaurant,ChIJST0cgRZawokRNvJv5mhG57E,3.0,4.5,292,OPERATIONAL,,"3 Hanover Square, New York, NY 10004",40.7048499,-74.0095927
Plaza District,DIG,ChIJE8C9yspZwokRll_tX45HV8M,1.0,4.0,291,OPERATIONAL,,"691 Broadway, New York, NY 10012",40.7281819,-73.99463949999999
Plaza District,Max Restaurant,ChIJdU4dUB5awokR1TsplO8Nz_4,2.0,4.3,268,OPERATIONAL,,"134 W Broadway, New York, NY 10013",40.7168895,-74.0083551
Plaza District,Chez Moi,ChIJAQsbm0VawokRcg7_fS48m1g,2.0,4.5,612,OPERATIONAL,,"135 Atlantic Ave, Brooklyn, NY 11201",40.6907574,-73.99563719999999
Plaza District,Family Meal at Blue Hill,ChIJi9BURJFZwokRDcqvIgxdXds,4.0,4.6,1146,OPERATIONAL,,"75 Washington Pl, New York, NY 10011",40.7320354,-73.9996781
Plaza District,Fat Fowl,ChIJzbXRDpFbwokRpcfjIz0OtJg,2.0,4.4,269,OPERATIONAL,,"445 Albee Square W, Brooklyn, NY 11201",40.6910061,-73.98295519999999
Plaza District,Junior's Restaurant & Bakery,ChIJKSnzQJVewokRme40boVi4uk,2.0,4.4,11521,OPERATIONAL,,"386 Flatbush Ave Ext, Brooklyn, NY 11201",40.6901493,-73.9818736
Plaza District,Heights Falafel,ChIJxTLeuTdawokRtU1jFLvi9hg,1.0,4.6,599,OPERATIONAL,,"78 Henry St, Brooklyn, NY 11201",40.6985447,-73.9926583
Plaza District,El Toro mexican grill,ChIJyYO7tBZawokR3caVYcwcX5w,2.0,4.4,301,OPERATIONAL,,"69 New St, New York, NY 10004",40.7056646,-74.0123895
Plaza District,Park Plaza,ChIJb7MiMjZawokRwrNLDOXf_OY,2.0,4.3,1366,OPERATIONAL,,"220 Cadman Plz W, Brooklyn, NY 11201",40.6979881,-73.9917184
Plaza District,Morton's The Steakhouse,ChIJt7rGmBBawokR6QNt2e9e1kY,4.0,4.4,731,OPERATIONAL,,"136 Washington St, New York, NY 10006",40.7097005,-74.0139538
Plaza District,5ive Spice Tacos & Banh Mi,ChIJe4FLIKxbwokR3nrc_cJKDb8,1.0,4.6,1128,OPERATIONAL,,"52 5th Ave, Brooklyn, NY 11217",40.68144729999999,-73.977239
Plaza District,Colonie,ChIJY8i4kEVawokR4uFtFh8npMQ,3.0,4.6,884,OPERATIONAL,,"127 Atlantic Ave, Brooklyn, NY 11201",40.6908186,-73.9958568
Plaza District,Black Walnut,ChIJTffiLUxawokRCi9D3d0szG8,3.0,3.8,51,OPERATIONAL,,"140 Schermerhorn St, Brooklyn, NY 11201",40.6896064,-73.98798699999999
Plaza District,NOMO Kitchen,ChIJDVWAj4lZwokRiQQKeBiTHcI,3.0,3.9,1077,OPERATIONAL,,"9 Crosby St, New York, NY 10013",40.7197214,-73.9999421
Plaza District,Shake Shack Flatbush - Barclays Ctr,ChIJOyVjfq5bwokRWoC5PyZOxy4,2.0,4.2,4019,OPERATIONAL,,"170 Flatbush Ave, Brooklyn, NY 11217",40.6825815,-73.97668519999999
Plaza District,Porto Leggero,ChIJd2od6q5QwokRcWX43MPwpAc,3.0,4.4,710,OPERATIONAL,,"185 Hudson St, Jersey City, NJ 07311",40.71835979999999,-74.0345032
Plaza District,Giardino D'Oro,ChIJA7FDxRdawokR60802QyPTbM,3.0,4.5,249,OPERATIONAL,,"5 Gold St, New York, NY 10038",40.7075397,-74.0071775
Plaza District,IL Cortile,ChIJOQ8A1IlZwokRd4ZMRvOMQ3o,2.0,4.3,2007,OPERATIONAL,,"125 Mulberry St #4603, New York, NY 10013",40.7179405,-73.9981924
Plaza District,noodlelove,ChIJiXD_SgdZwokRNoX6B7g1ZqA,2.0,4.4,380,OPERATIONAL,,"192 Mott St, New York, NY 10012",40.7209866,-73.9956102
Plaza District,Taverna Di Bacco,ChIJlQFG6INZwokRRiBMK6vm7xw,2.0,4.7,381,OPERATIONAL,,"175 Ludlow St, New York, NY 10002",40.7218822,-73.9875995
Plaza District,Cafe Himalaya,ChIJk-Ctm4NZwokRpuORmfL1xKk,1.0,4.7,735,OPERATIONAL,,"78 E 1st St, New York, NY 10009",40.7231767,-73.9879641
Plaza District,Little Poland,ChIJsRO_fJ5ZwokRqqVpqIrIKQY,1.0,4.5,908,OPERATIONAL,,"200 2nd Ave, New York, NY 10003",40.7311679,-73.9855602
Plaza District,Nish Nush,ChIJd4zbIRhawokRADDaMwkBe0E,1.0,4.5,989,OPERATIONAL,,"41 John St, New York, NY 10038",40.7093643,-74.0079567
Plaza District,Serafina Italian Restaurant Tribeca,ChIJ-0VhGB9awokRksxfZJBvigE,2.0,4.3,1063,OPERATIONAL,,"95 W Broadway, New York, NY 10007",40.7156249,-74.0089397
Plaza District,T.J. Byrnes Bar & Restaurant,ChIJyYiySj1awokRueQwalZ6hmA,2.0,4.3,227,OPERATIONAL,,"77 Fulton St, New York, NY 10038",40.7090939,-74.0046368
Plaza District,The Tuck Room,ChIJ7epq4zxawokRADBrW_zuoMg,,4.0,446,OPERATIONAL,,"11 Fulton St, New York, NY 10038",40.7066295,-74.0031405
Plaza District,Vu,ChIJMUNSg6lQwokRY4Ov5MQQ8Hw,3.0,4.0,267,OPERATIONAL,,"2 Exchange Pl, Jersey City, NJ 07302",40.7170582,-74.0323757
Plaza District,Jack's Wife Freda - West Village,ChIJt_loX5JZwokRZkK8Zu2O_X4,2.0,4.4,1806,OPERATIONAL,,"50 Carmine St, New York, NY 10014",40.7298702,-74.0035426
Plaza District,Sixty Three Clinton,ChIJ385rlW9ZwokRHTamoLqoosI,,4.8,292,OPERATIONAL,,"63 Clinton St, New York, NY 10002",40.719503,-73.985142
Plaza District,7 Old Fulton,ChIJicqxrzBawokRX369U2wDsdk,3.0,3.5,491,OPERATIONAL,,"7 Old Fulton St, Brooklyn, NY 11201",40.7029533,-73.99384309999999
Plaza District,Aroy Dee Thai Kitchen,ChIJv-EALxhawokR9oeGPdShFLo,1.0,4.2,542,OPERATIONAL,,"20 John St, New York, NY 10038",40.7097921,-74.0089345
Plaza District,Amber,ChIJGVXgsexZwokRpHZr2GIJBik,2.0,4.4,379,OPERATIONAL,,"135 Christopher St, New York, NY 10014",40.733152,-74.006957
Plaza District,Inatteso Pizzabar,ChIJb1ng8xFawokRLcG2ng6A3Uk,2.0,4.4,576,OPERATIONAL,,"28 Little W St, New York, NY 10004",40.7060556,-74.0172087
Plaza District,Lil Chef Mama (Thai Sliders & Co.),ChIJDYxrXT1awokRaSAeSpzkYCY,2.0,4.5,432,OPERATIONAL,,"27 Cliff St, New York, NY 10038",40.7084325,-74.0052925
Plaza District,Trattoria Pesce Pasta,ChIJKYTErpNZwokRiz8p_roxmaM,2.0,4.6,473,OPERATIONAL,,"262 Bleecker St, New York, NY 10014",40.731175,-74.0031365
Restaurant Row,Carmine's,ChIJR9So-lRYwokRX1xEjA0rChA,2.0,4.5,15675,OPERATIONAL,,"200 W 44th St, New York, NY 10036",40.757498,-73.986654
Restaurant Row,Kitchen 46,ChIJmX1a4alZwokROmk9tCzmJbQ,,4.9,360,OPERATIONAL,,"343 W 46th St, New York, NY 10036",40.7605833,-73.9895203
